,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,509423,-,-,-,35.01,-104.02,-7.0,1363.0,-7.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
1,Year,Month,Day,Hour,Minute,GHI,DNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2014,1,1,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2014,1,1,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2014,1,1,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2014,1,1,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2014,1,1,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2014,1,1,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2014,1,1,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2014,1,1,7,30,51,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2014,1,1,8,30,226,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2014,1,1,9,30,392,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2014,1,1,10,30,512,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2014,1,1,11,30,580,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,1,1,12,30,581,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2014,1,1,13,30,516,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2014,1,1,14,30,395,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2014,1,1,15,30,229,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2014,1,1,16,30,51,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2014,1,1,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2014,1,1,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2014,1,1,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2014,1,1,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2014,1,1,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2014,1,1,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2014,1,1,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2014,1,2,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2014,1,2,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2014,1,2,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2014,1,2,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2014,1,2,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2014,1,2,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2014,1,2,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2014,1,2,7,30,54,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2014,1,2,8,30,150,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2014,1,2,9,30,399,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2014,1,2,10,30,522,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2014,1,2,11,30,587,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2014,1,2,12,30,582,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2014,1,2,13,30,519,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
