,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,509473,-,-,-,33.01,-104.02,-7.0,1163.0,-7.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
1,Year,Month,Day,Hour,Minute,GHI,DNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,1,1,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,1,1,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,1,1,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,1,1,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,1,1,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,1,1,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,1,1,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,1,1,7,30,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023,1,1,8,30,162,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,1,1,9,30,321,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023,1,1,10,30,268,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023,1,1,11,30,336,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,1,1,12,30,324,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023,1,1,13,30,424,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023,1,1,14,30,273,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,1,1,15,30,208,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023,1,1,16,30,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023,1,1,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023,1,1,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023,1,1,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023,1,1,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023,1,1,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023,1,1,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023,1,1,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023,1,2,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023,1,2,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023,1,2,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023,1,2,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023,1,2,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023,1,2,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023,1,2,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023,1,2,7,30,66,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023,1,2,8,30,130,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023,1,2,9,30,118,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023,1,2,10,30,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023,1,2,11,30,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023,1,2,12,30,159,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023,1,2,13,30,187,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023,1,2,14,30,200,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023,1,2,15,30,170,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2023,1,2,16,30,51,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023,1,2,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023,1,2,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023,1,2,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2023,1,2,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2023,1,2,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2023,1,2,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2023,1,2,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2023,1,3,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2023,1,3,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2023,1,3,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2023,1,3,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2023,1,3,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2023,1,3,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2023,1,3,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2023,1,3,7,30,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2023,1,3,8,30,199,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2023,1,3,9,30,417,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2023,1,3,10,30,543,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2023,1,3,11,30,610,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2023,1,3,12,30,612,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2023,1,3,13,30,547,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2023,1,3,14,30,421,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2023,1,3,15,30,50,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2023,1,3,16,30,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2023,1,3,17,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2023,1,3,18,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2023,1,3,19,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2023,1,3,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2023,1,3,21,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2023,1,3,22,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2023,1,3,23,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2023,1,4,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2023,1,4,1,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2023,1,4,2,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2023,1,4,3,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2023,1,4,4,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2023,1,4,5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2023,1,4,6,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2023,1,4,7,30,69,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2023,1,4,8,30,255,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2023,1,4,9,30,427,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2023,1,4,10,30,553,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
