,Year,Month,Day,GHI,DNI
331,1998,11,28,1909,1941
332,1998,11,29,3362,5655
333,1998,11,30,3549,7446
334,1998,12,1,2509,2985
335,1998,12,2,3507,7449
336,1998,12,3,3550,7627
337,1998,12,4,3692,8012
338,1998,12,5,3679,8041
339,1998,12,6,3603,7805
340,1998,12,7,3572,7975
341,1998,12,8,3159,6035
342,1998,12,9,3649,8043
343,1998,12,10,3581,8038
344,1998,12,11,3484,7771
345,1998,12,12,3469,7759
346,1998,12,13,3493,7825
347,1998,12,14,3164,6952
348,1998,12,15,3410,7526
349,1998,12,16,3436,7824
350,1998,12,17,3406,8066
351,1998,12,18,3194,6348
352,1998,12,19,3097,5360
353,1998,12,20,3437,7202
354,1998,12,21,2957,4377
355,1998,12,22,3515,8330
356,1998,12,23,3591,8456
357,1998,12,24,3316,6502
358,1998,12,25,3392,8141
359,1998,12,26,2513,3594
360,1998,12,27,3407,7196
361,1998,12,28,3485,7985
362,1998,12,29,3299,6894
363,1998,12,30,3346,7116
364,1998,12,31,3495,8067
365,1999,1,1,3388,7166
366,1999,1,2,3574,8473
367,1999,1,3,3610,7737
368,1999,1,4,3617,7254
369,1999,1,5,3585,7880
370,1999,1,6,3329,5976
371,1999,1,7,3624,7912
372,1999,1,8,3695,8412
373,1999,1,9,3662,8117
374,1999,1,10,3428,5426
375,1999,1,11,3469,5815
376,1999,1,12,3752,8330
377,1999,1,13,3742,8266
378,1999,1,14,3317,5438
379,1999,1,15,2581,2994
380,1999,1,16,3246,3876
381,1999,1,17,3611,6565
382,1999,1,18,3074,3433
383,1999,1,19,2644,3204
384,1999,1,20,2875,3680
385,1999,1,21,3804,6835
386,1999,1,22,4003,8453
387,1999,1,23,3271,4488
388,1999,1,24,2536,1545
389,1999,1,25,992,763
390,1999,1,26,1065,876
391,1999,1,27,3246,5242
392,1999,1,28,4305,8905
393,1999,1,29,4320,8038
394,1999,1,30,3346,3167
395,1999,1,31,2270,3762
396,1999,2,1,4439,8860
397,1999,2,2,4575,9198
398,1999,2,3,4477,8946
399,1999,2,4,440,2
400,1999,2,5,1645,441
401,1999,2,6,3875,5298
402,1999,2,7,4402,7621
403,1999,2,8,4499,7853
404,1999,2,9,1328,954
405,1999,2,10,4925,8658
406,1999,2,11,4257,5314
407,1999,2,12,5106,9488
408,1999,2,13,4467,5309
409,1999,2,14,4829,7599
410,1999,2,15,4896,7681
411,1999,2,16,3184,2084
412,1999,2,17,4603,6137
413,1999,2,18,4477,5176
414,1999,2,19,4872,6996
415,1999,2,20,4201,5611
416,1999,2,21,4930,6244
417,1999,2,22,5417,9334
418,1999,2,23,5487,9574
419,1999,2,24,5571,9445
420,1999,2,25,5208,8002
421,1999,2,26,5569,9132
422,1999,2,27,5530,7654
423,1999,2,28,5617,8301
424,1999,3,1,5501,7938
425,1999,3,2,5673,7738
426,1999,3,3,5791,9514
427,1999,3,4,6053,9927
428,1999,3,5,6021,9857
429,1999,3,6,5685,7829
430,1999,3,7,5679,7191
431,1999,3,8,5933,8454
432,1999,3,9,5890,8644
433,1999,3,10,5989,7326
434,1999,3,11,5392,5552
435,1999,3,12,6506,10262
436,1999,3,13,6422,9495
437,1999,3,14,4030,2588
438,1999,3,15,2874,2899
439,1999,3,16,2281,2734
440,1999,3,17,6483,9698
441,1999,3,18,6477,9472
442,1999,3,19,4758,3243
443,1999,3,20,3836,6058
444,1999,3,21,6831,10357
445,1999,3,22,6886,10189
446,1999,3,23,6802,10032
447,1999,3,24,6718,9654
448,1999,3,25,2053,67
449,1999,3,26,6925,9883
450,1999,3,27,6966,9840
451,1999,3,28,7219,9823
452,1999,3,29,7067,9495
453,1999,3,30,7086,9351
454,1999,3,31,3427,2360
455,1999,4,1,5707,5864
456,1999,4,2,7425,10523
457,1999,4,3,4125,2546
458,1999,4,4,6699,8081
459,1999,4,5,7351,9837
460,1999,4,6,4068,3202
461,1999,4,7,5380,4595
462,1999,4,8,6607,7095
463,1999,4,9,7907,11084
464,1999,4,10,7884,10719
465,1999,4,11,2143,384
466,1999,4,12,2172,386
467,1999,4,13,7851,10830
468,1999,4,14,7956,11002
469,1999,4,15,8103,11001
470,1999,4,16,7420,7947
471,1999,4,17,7822,8695
472,1999,4,18,8003,10678
473,1999,4,19,7495,8285
474,1999,4,20,7480,9208
475,1999,4,21,7998,10273
476,1999,4,22,7329,8020
477,1999,4,23,5698,3911
478,1999,4,24,3652,2309
479,1999,4,25,8075,10486
480,1999,4,26,8172,10814
481,1999,4,27,6834,6346
482,1999,4,28,8047,9669
483,1999,4,29,4254,1270
484,1999,4,30,3665,2448
485,1999,5,1,8197,10341
486,1999,5,2,8240,9972
487,1999,5,3,6804,4692
488,1999,5,4,8528,11077
489,1999,5,5,8606,11498
490,1999,5,6,8533,11099
491,1999,5,7,8578,11075
492,1999,5,8,7993,8636
493,1999,5,9,8505,9691
494,1999,5,10,8161,8195
495,1999,5,11,8541,10713
496,1999,5,12,8520,11026
497,1999,5,13,8910,11688
498,1999,5,14,9014,12057
499,1999,5,15,8928,11716
500,1999,5,16,8971,11804
501,1999,5,17,8910,11567
502,1999,5,18,8573,10016
503,1999,5,19,8867,11095
504,1999,5,20,8894,11285
505,1999,5,21,8339,9604
506,1999,5,22,8664,10103
507,1999,5,23,8197,9179
508,1999,5,24,4493,2131
509,1999,5,25,8700,10826
510,1999,5,26,8518,9578
511,1999,5,27,5771,3994
512,1999,5,28,7097,7895
513,1999,5,29,9015,11334
514,1999,5,30,9026,11337
515,1999,5,31,9112,11796
516,1999,6,1,6722,6032
517,1999,6,2,5222,3625
518,1999,6,3,6106,4991
519,1999,6,4,9002,11462
520,1999,6,5,8924,11481
521,1999,6,6,9089,11851
522,1999,6,7,9249,11861
523,1999,6,8,9199,12044
524,1999,6,9,9280,12028
525,1999,6,10,9178,11845
526,1999,6,11,8830,10355
527,1999,6,12,9036,11447
528,1999,6,13,8991,11269
529,1999,6,14,8944,10231
530,1999,6,15,8883,10911
531,1999,6,16,9094,11760
532,1999,6,17,9049,11590
533,1999,6,18,9159,11827
534,1999,6,19,9234,12002
535,1999,6,20,9105,11720
536,1999,6,21,7657,6913
537,1999,6,22,9012,11214
538,1999,6,23,9101,11502
539,1999,6,24,8960,11470
540,1999,6,25,9198,12214
541,1999,6,26,9292,12164
542,1999,6,27,9286,12211
543,1999,6,28,9159,12123
544,1999,6,29,9141,12114
545,1999,6,30,9064,11797
546,1999,7,1,8861,11050
547,1999,7,2,8975,11692
548,1999,7,3,9053,11909
549,1999,7,4,9133,12263
550,1999,7,5,9144,12233
551,1999,7,6,6705,7147
552,1999,7,7,7689,7904
553,1999,7,8,1828,100
554,1999,7,9,7429,7098
555,1999,7,10,7945,8698
556,1999,7,11,4789,4621
557,1999,7,12,7552,8785
558,1999,7,13,7753,7899
559,1999,7,14,7943,9098
560,1999,7,15,8513,10732
561,1999,7,16,8690,11335
562,1999,7,17,8945,11954
563,1999,7,18,8900,11817
564,1999,7,19,8970,12024
565,1999,7,20,8956,12088
566,1999,7,21,9074,12436
567,1999,7,22,8992,12361
568,1999,7,23,8820,11964
569,1999,7,24,8974,12225
570,1999,7,25,8911,12127
571,1999,7,26,8712,11520
572,1999,7,27,8075,8404
573,1999,7,28,6249,5877
574,1999,7,29,8160,9353
575,1999,7,30,8546,11576
576,1999,7,31,8678,11912
577,1999,8,1,8697,11663
578,1999,8,2,7226,8030
579,1999,8,3,8364,10976
580,1999,8,4,8407,11134
581,1999,8,5,8515,11408
582,1999,8,6,8512,11441
583,1999,8,7,8413,11383
584,1999,8,8,8376,11312
585,1999,8,9,8201,10702
586,1999,8,10,8247,11037
587,1999,8,11,8259,11135
588,1999,8,12,8346,11567
589,1999,8,13,8282,11283
590,1999,8,14,8380,11591
591,1999,8,15,8423,11577
592,1999,8,16,8062,10851
593,1999,8,17,7856,10118
594,1999,8,18,7820,10319
595,1999,8,19,7302,8405
596,1999,8,20,7350,8577
597,1999,8,21,7785,10342
598,1999,8,22,7517,9300
599,1999,8,23,7162,8015
600,1999,8,24,5831,6036
601,1999,8,25,7364,9352
602,1999,8,26,6280,5237
603,1999,8,27,7520,10305
604,1999,8,28,7835,11310
605,1999,8,29,7588,10127
606,1999,8,30,7729,10842
607,1999,8,31,7773,11243
608,1999,9,1,7640,10818
609,1999,9,2,7444,10362
610,1999,9,3,7433,10351
611,1999,9,4,7423,10373
612,1999,9,5,7422,10579
613,1999,9,6,7421,10716
614,1999,9,7,7380,10501
615,1999,9,8,7108,9268
616,1999,9,9,5916,5868
617,1999,9,10,6874,9731
618,1999,9,11,6962,10128
619,1999,9,12,6333,7996
620,1999,9,13,5464,6707
621,1999,9,14,7117,10567
622,1999,9,15,6853,9991
623,1999,9,16,5383,6189
624,1999,9,17,5631,6497
625,1999,9,18,6504,9123
626,1999,9,19,6636,9402
627,1999,9,20,6742,10077
628,1999,9,21,5142,6308
629,1999,9,22,2730,2384
630,1999,9,23,6164,8139
631,1999,9,24,6406,9791
632,1999,9,25,6295,9480
633,1999,9,26,6454,10133
634,1999,9,27,6444,10160
635,1999,9,28,6367,9731
636,1999,9,29,6397,10041
637,1999,9,30,6344,10037
638,1999,10,1,6313,9856
639,1999,10,2,6216,9734
640,1999,10,3,6188,9761
641,1999,10,4,6120,9694
642,1999,10,5,5919,9455
643,1999,10,6,5891,9487
644,1999,10,7,5915,9683
645,1999,10,8,5873,9715
646,1999,10,9,5828,9615
647,1999,10,10,5744,9415
648,1999,10,11,5672,9361
649,1999,10,12,5732,9666
650,1999,10,13,5730,9771
651,1999,10,14,5613,9472
652,1999,10,15,5470,9155
653,1999,10,16,5636,9807
654,1999,10,17,5557,9872
655,1999,10,18,5463,9827
656,1999,10,19,5348,9649
657,1999,10,20,5128,7865
658,1999,10,21,4867,6829
659,1999,10,22,5302,9383
660,1999,10,23,4834,7273
661,1999,10,24,5058,9235
662,1999,10,25,4943,9097
663,1999,10,26,4864,9042
664,1999,10,27,4909,9178
665,1999,10,28,3803,4075
666,1999,10,29,4917,9545
667,1999,10,30,4849,9603
668,1999,10,31,4856,9635
669,1999,11,1,3574,3710
670,1999,11,2,4648,8457
671,1999,11,3,4722,9153
672,1999,11,4,4673,9079
673,1999,11,5,4511,8588
674,1999,11,6,3588,3679
675,1999,11,7,4142,7029
676,1999,11,8,2357,4024
677,1999,11,9,4357,8805
678,1999,11,10,4339,8800
679,1999,11,11,4312,8927
680,1999,11,12,4221,8687
681,1999,11,13,4175,8549
682,1999,11,14,4139,8150
683,1999,11,15,3966,8005
684,1999,11,16,3250,4069
685,1999,11,17,3663,5404
686,1999,11,18,3954,8346
687,1999,11,19,3867,6604
688,1999,11,20,3922,8190
689,1999,11,21,3961,8389
690,1999,11,22,4007,8651
691,1999,11,23,3571,6460
692,1999,11,24,3850,8399
693,1999,11,25,3627,6826
694,1999,11,26,3693,7946
695,1999,11,27,2783,3116
696,1999,11,28,2954,3287
697,1999,11,29,2884,3744
698,1999,11,30,2372,2212
699,1999,12,1,3360,6594
700,1999,12,2,3480,6501
701,1999,12,3,3666,7943
702,1999,12,4,3635,8120
703,1999,12,5,2922,4011
704,1999,12,6,3579,7880
705,1999,12,7,3600,7855
706,1999,12,8,3559,8063
707,1999,12,9,2764,3816
708,1999,12,10,3457,7476
709,1999,12,11,3512,7911
710,1999,12,12,3405,7829
711,1999,12,13,2416,1929
712,1999,12,14,2507,2180
713,1999,12,15,3392,7776
714,1999,12,16,3411,7765
715,1999,12,17,3413,8152
716,1999,12,18,2673,4748
717,1999,12,19,3039,4648
718,1999,12,20,3447,8221
719,1999,12,21,3444,8085
720,1999,12,22,3434,8111
721,1999,12,23,3410,8180
722,1999,12,24,3462,8308
723,1999,12,25,3410,7781
724,1999,12,26,3283,6761
725,1999,12,27,3431,7940
726,1999,12,28,3463,7839
727,1999,12,29,3492,7963
728,1999,12,30,3533,8474
729,1999,12,31,3460,7885
730,2000,1,1,3326,6781
731,2000,1,2,3541,8041
732,2000,1,3,3474,8136
733,2000,1,4,3249,6344
734,2000,1,5,3638,8386
735,2000,1,6,3680,8606
736,2000,1,7,3020,4658
737,2000,1,8,3387,6384
738,2000,1,9,3037,4169
739,2000,1,10,3572,6931
740,2000,1,11,3088,5194
741,2000,1,12,3654,8242
742,2000,1,13,3694,7469
743,2000,1,14,3299,4362
744,2000,1,15,2785,2919
745,2000,1,16,911,29
746,2000,1,17,1758,635
747,2000,1,18,2553,1404
748,2000,1,19,3085,3600
749,2000,1,20,2346,1139
750,2000,1,21,3173,3602
751,2000,1,22,2782,1879
752,2000,1,23,2567,1794
753,2000,1,24,2845,2609
754,2000,1,25,1459,932
755,2000,1,26,4170,8708
756,2000,1,27,4184,8675
757,2000,1,28,4262,8816
758,2000,1,29,4099,6893
759,2000,1,30,2296,1367
760,2000,1,31,3319,2942
761,2000,2,1,4337,8789
762,2000,2,2,4444,8615
763,2000,2,3,4481,8304
764,2000,2,4,3342,3377
765,2000,2,5,4107,6709
766,2000,2,6,4485,7299
767,2000,2,7,4253,5580
768,2000,2,8,1886,592
769,2000,2,9,4041,5307
770,2000,2,10,4368,6595
771,2000,2,11,4305,6180
772,2000,2,12,3472,4234
773,2000,2,13,988,73
774,2000,2,14,4254,5275
775,2000,2,15,4484,6169
776,2000,2,16,3325,3489
777,2000,2,17,5058,8709
778,2000,2,18,4110,4513
779,2000,2,19,3706,2412
780,2000,2,20,1646,380
781,2000,2,21,3270,2714
782,2000,2,22,4611,6078
783,2000,2,23,1313,337
784,2000,2,24,4978,6766
785,2000,2,25,4964,6516
786,2000,2,26,5057,6312
787,2000,2,27,3036,3010
788,2000,2,28,5561,8611
789,2000,3,1,5788,9925
790,2000,3,2,5750,9631
791,2000,3,3,3489,2274
792,2000,3,4,5118,5315
793,2000,3,5,1580,767
794,2000,3,6,4667,4466
795,2000,3,7,5095,5999
796,2000,3,8,1749,439
797,2000,3,9,5328,6108
798,2000,3,10,6271,10071
799,2000,3,11,6298,9368
800,2000,3,12,6027,7125
801,2000,3,13,6317,9557
802,2000,3,14,6328,9594
803,2000,3,15,6039,7761
804,2000,3,16,6335,8733
805,2000,3,17,6767,9925
806,2000,3,18,6665,10299
807,2000,3,19,5652,6076
808,2000,3,20,7041,10666
809,2000,3,21,6803,9754
810,2000,3,22,6955,10364
811,2000,3,23,5226,4496
812,2000,3,24,6280,6903
813,2000,3,25,6621,8455
814,2000,3,26,7015,10117
815,2000,3,27,3142,1032
816,2000,3,28,6978,9298
817,2000,3,29,6140,7222
818,2000,3,30,5969,5626
819,2000,3,31,7391,10369
820,2000,4,1,7382,10272
821,2000,4,2,7240,10041
822,2000,4,3,7349,10299
823,2000,4,4,7420,10385
824,2000,4,5,7407,9575
825,2000,4,6,7516,10275
826,2000,4,7,7001,7470
827,2000,4,8,7640,10405
828,2000,4,9,7617,9464
829,2000,4,10,7726,10427
830,2000,4,11,7829,10563
831,2000,4,12,7631,9718
832,2000,4,13,6557,7002
833,2000,4,14,6399,6657
834,2000,4,15,7859,10582
835,2000,4,16,5269,2731
836,2000,4,17,3529,2022
837,2000,4,18,6165,4971
838,2000,4,19,8057,10817
839,2000,4,20,8101,10776
840,2000,4,21,6943,5444
841,2000,4,22,8041,10359
842,2000,4,23,8152,10335
843,2000,4,24,8158,10404
844,2000,4,25,8208,10386
845,2000,4,26,8212,10259
846,2000,4,27,8310,10798
847,2000,4,28,8017,9209
848,2000,4,29,8563,11082
849,2000,4,30,8502,11082
850,2000,5,1,8490,10925
851,2000,5,2,8432,10892
852,2000,5,3,8411,10766
853,2000,5,4,8504,10857
854,2000,5,5,7904,7280
855,2000,5,6,8120,8708
856,2000,5,7,7309,7653
857,2000,5,8,7743,7461
858,2000,5,9,8593,10812
859,2000,5,10,8593,10898
860,2000,5,11,8907,11120
861,2000,5,12,8908,11231
862,2000,5,13,8817,11046
863,2000,5,14,7514,5541
864,2000,5,15,8438,9144
865,2000,5,16,8829,11415
866,2000,5,17,8722,10973
867,2000,5,18,8644,10453
868,2000,5,19,6949,6170
869,2000,5,20,8585,10035
870,2000,5,21,8532,9528
871,2000,5,22,8754,10991
872,2000,5,23,8691,10256
873,2000,5,24,6232,5892
874,2000,5,25,8457,9793
875,2000,5,26,8769,11092
876,2000,5,27,8789,11096
877,2000,5,28,8878,11384
878,2000,5,29,8942,11672
879,2000,5,30,9084,11712
880,2000,5,31,9139,11949
881,2000,6,1,9153,11617
882,2000,6,2,9433,12289
883,2000,6,3,9324,12019
884,2000,6,4,9190,11708
885,2000,6,5,9212,11908
886,2000,6,6,9246,11934
887,2000,6,7,9193,11225
888,2000,6,8,8012,8496
889,2000,6,9,9097,11541
890,2000,6,10,9110,11293
891,2000,6,11,9060,11335
892,2000,6,12,8469,8275
893,2000,6,13,8913,11291
894,2000,6,14,9087,11695
895,2000,6,15,9009,11246
896,2000,6,16,8670,10054
897,2000,6,17,8696,10128
898,2000,6,18,9009,11392
899,2000,6,19,9133,11669
900,2000,6,20,8903,10788
901,2000,6,21,8749,10034
902,2000,6,22,7396,7677
903,2000,6,23,8523,9306
904,2000,6,24,8952,11236
905,2000,6,25,7967,8041
906,2000,6,26,8851,11210
907,2000,6,27,8674,9495
908,2000,6,28,8861,11111
909,2000,6,29,8855,11104
910,2000,6,30,9114,11689
911,2000,7,1,9061,11637
912,2000,7,2,9085,11776
913,2000,7,3,9184,11892
914,2000,7,4,9140,11881
915,2000,7,5,9126,11898
916,2000,7,6,9142,12058
917,2000,7,7,9219,12189
918,2000,7,8,9048,11567
919,2000,7,9,8802,10849
920,2000,7,10,9043,11587
921,2000,7,11,8974,11428
922,2000,7,12,8891,11400
923,2000,7,13,8968,10446
924,2000,7,14,8500,9920
925,2000,7,15,8289,9071
926,2000,7,16,8644,10278
927,2000,7,17,9062,12239
928,2000,7,18,9018,12196
929,2000,7,19,8909,11875
930,2000,7,20,9120,12391
931,2000,7,21,8858,11854
932,2000,7,22,8399,10150
