,Year,Month,Day,GHI,DNI
211,1998,7,31,6660,5828
212,1998,8,1,5164,4332
213,1998,8,2,8551,11432
214,1998,8,3,8382,10649
215,1998,8,4,3772,1960
216,1998,8,5,5378,5187
217,1998,8,6,8263,11077
218,1998,8,7,8271,10821
219,1998,8,8,8111,10219
220,1998,8,9,6374,5427
221,1998,8,10,5899,3804
222,1998,8,11,5380,4176
223,1998,8,12,4369,3688
224,1998,8,13,7416,7951
225,1998,8,14,6924,7527
226,1998,8,15,7948,10237
227,1998,8,16,7025,7125
228,1998,8,17,7078,7795
229,1998,8,18,7001,8136
230,1998,8,19,6233,6095
231,1998,8,20,6320,6364
232,1998,8,21,5608,4086
233,1998,8,22,6716,6892
234,1998,8,23,7352,9094
235,1998,8,24,6131,7012
236,1998,8,25,5625,5555
237,1998,8,26,7377,9624
238,1998,8,27,6341,6500
239,1998,8,28,7217,7990
240,1998,8,29,7031,8593
241,1998,8,30,7050,8389
242,1998,8,31,5245,5787
243,1998,9,1,6330,5913
244,1998,9,2,6764,7655
245,1998,9,3,7270,9668
246,1998,9,4,7172,9124
247,1998,9,5,7217,9990
248,1998,9,6,7163,9822
249,1998,9,7,6067,5202
250,1998,9,8,5923,6732
251,1998,9,9,5856,4625
252,1998,9,10,5293,5499
253,1998,9,11,6893,9391
254,1998,9,12,7010,10347
255,1998,9,13,6824,9631
256,1998,9,14,6349,7332
257,1998,9,15,5634,5546
258,1998,9,16,5785,7436
259,1998,9,17,5291,6731
260,1998,9,18,6658,9743
261,1998,9,19,6660,9453
262,1998,9,20,6291,8199
263,1998,9,21,6753,10623
264,1998,9,22,6557,9916
265,1998,9,23,5399,6757
266,1998,9,24,6381,9632
267,1998,9,25,5413,7076
268,1998,9,26,6459,10497
269,1998,9,27,6433,10604
270,1998,9,28,5938,7781
271,1998,9,29,2884,2751
272,1998,9,30,4169,4853
273,1998,10,1,2095,1233
274,1998,10,2,6222,10298
275,1998,10,3,6170,10291
276,1998,10,4,5714,7917
277,1998,10,5,6138,9855
278,1998,10,6,6059,10490
279,1998,10,7,5988,9913
280,1998,10,8,5106,6397
281,1998,10,9,5840,9726
282,1998,10,10,5938,10213
283,1998,10,11,5954,10295
284,1998,10,12,5551,8734
285,1998,10,13,4933,6471
286,1998,10,14,5053,6521
287,1998,10,15,5149,6544
288,1998,10,16,5453,8891
289,1998,10,17,5536,9738
290,1998,10,18,5433,9360
291,1998,10,19,3120,2173
292,1998,10,20,693,0
293,1998,10,21,292,0
294,1998,10,22,966,16
295,1998,10,23,2818,2270
296,1998,10,24,4199,5298
297,1998,10,25,3019,2185
298,1998,10,26,3021,2234
299,1998,10,27,1210,956
300,1998,10,28,4935,9524
301,1998,10,29,4871,9208
302,1998,10,30,2326,1796
303,1998,10,31,1210,222
304,1998,11,1,3446,4511
305,1998,11,2,3798,5037
306,1998,11,3,4459,7427
307,1998,11,4,3128,3604
308,1998,11,5,3186,4312
309,1998,11,6,4291,6781
310,1998,11,7,4450,8899
311,1998,11,8,2757,3047
312,1998,11,9,972,536
313,1998,11,10,4516,9149
314,1998,11,11,3617,4664
315,1998,11,12,1449,923
316,1998,11,13,4278,8836
317,1998,11,14,4153,8749
318,1998,11,15,4166,8789
319,1998,11,16,4145,8785
320,1998,11,17,3398,4270
321,1998,11,18,3582,5927
322,1998,11,19,4057,8574
323,1998,11,20,3377,4643
324,1998,11,21,4008,8900
325,1998,11,22,3953,8387
326,1998,11,23,3933,8230
327,1998,11,24,3608,6484
328,1998,11,25,3819,8635
329,1998,11,26,3718,7458
330,1998,11,27,3845,8281
331,1998,11,28,2350,1578
332,1998,11,29,1576,2203
333,1998,11,30,3767,8790
334,1998,12,1,3565,7735
335,1998,12,2,1104,1676
336,1998,12,3,2247,3362
337,1998,12,4,3516,7385
338,1998,12,5,3596,8319
339,1998,12,6,3636,8180
340,1998,12,7,3638,7546
341,1998,12,8,3887,9036
342,1998,12,9,1979,238
343,1998,12,10,2207,1902
344,1998,12,11,3712,8635
345,1998,12,12,3640,8563
346,1998,12,13,3653,8753
347,1998,12,14,3664,8314
348,1998,12,15,3599,8629
349,1998,12,16,3592,8205
350,1998,12,17,3566,8732
351,1998,12,18,3406,7780
352,1998,12,19,1640,332
353,1998,12,20,3493,8434
354,1998,12,21,3078,5774
355,1998,12,22,3253,5518
356,1998,12,23,3257,6990
357,1998,12,24,3625,8831
358,1998,12,25,3558,8638
359,1998,12,26,3208,6450
360,1998,12,27,3486,7675
361,1998,12,28,2780,3457
362,1998,12,29,3392,7759
363,1998,12,30,3479,8046
364,1998,12,31,2461,2312
365,1999,1,1,2368,3265
366,1999,1,2,3485,7444
367,1999,1,3,3634,8458
368,1999,1,4,3639,8768
369,1999,1,5,3618,8553
370,1999,1,6,3631,8649
371,1999,1,7,3390,6421
372,1999,1,8,2942,5106
373,1999,1,9,3691,8283
374,1999,1,10,3721,8660
375,1999,1,11,3047,5015
376,1999,1,12,3529,7089
377,1999,1,13,3777,8492
378,1999,1,14,3830,7653
379,1999,1,15,3955,9016
380,1999,1,16,1938,1269
381,1999,1,17,3838,8200
382,1999,1,18,3750,7158
383,1999,1,19,3936,8022
384,1999,1,20,2230,2004
385,1999,1,21,2230,1850
386,1999,1,22,4004,7701
387,1999,1,23,4106,8963
388,1999,1,24,2872,2121
389,1999,1,25,1761,548
390,1999,1,26,4227,8201
391,1999,1,27,3861,5740
392,1999,1,28,3485,5773
393,1999,1,29,639,7
394,1999,1,30,4290,7306
395,1999,1,31,4480,8636
396,1999,2,1,4546,9277
397,1999,2,2,4652,9559
398,1999,2,3,4500,8200
399,1999,2,4,2699,1767
400,1999,2,5,1719,766
401,1999,2,6,3984,6746
402,1999,2,7,4677,9394
403,1999,2,8,4689,9406
404,1999,2,9,4742,8876
405,1999,2,10,4290,6724
406,1999,2,11,5168,9679
407,1999,2,12,5030,9467
408,1999,2,13,5142,9694
409,1999,2,14,4621,6570
410,1999,2,15,4406,7064
411,1999,2,16,4102,4563
412,1999,2,17,4407,5269
413,1999,2,18,4666,6624
414,1999,2,19,4870,7222
415,1999,2,20,4639,4965
416,1999,2,21,5070,7754
417,1999,2,22,5676,10495
418,1999,2,23,5541,10167
419,1999,2,24,5649,9634
420,1999,2,25,3768,2799
421,1999,2,26,5335,7834
422,1999,2,27,5773,9255
423,1999,2,28,5695,9202
424,1999,3,1,5792,8978
425,1999,3,2,5923,10028
426,1999,3,3,6009,10104
427,1999,3,4,4965,4798
428,1999,3,5,5844,8286
429,1999,3,6,5029,5393
430,1999,3,7,2807,1574
431,1999,3,8,6158,9522
432,1999,3,9,6030,8500
433,1999,3,10,6444,10370
434,1999,3,11,6078,7986
435,1999,3,12,2671,1765
436,1999,3,13,6212,9169
437,1999,3,14,6609,10430
438,1999,3,15,5365,4129
439,1999,3,16,6743,9871
440,1999,3,17,2488,2624
441,1999,3,18,449,0
442,1999,3,19,5812,7569
443,1999,3,20,6785,9198
444,1999,3,21,6936,10955
445,1999,3,22,7111,11059
446,1999,3,23,6806,9460
447,1999,3,24,6925,9984
448,1999,3,25,5546,4907
449,1999,3,26,3909,1502
450,1999,3,27,6691,8462
451,1999,3,28,7303,10738
452,1999,3,29,7312,10120
453,1999,3,30,6744,7790
454,1999,3,31,7392,10108
455,1999,4,1,6817,8186
456,1999,4,2,2892,2478
457,1999,4,3,6690,7590
458,1999,4,4,4547,2654
459,1999,4,5,7738,10561
460,1999,4,6,7805,11241
461,1999,4,7,5820,4982
462,1999,4,8,8002,10720
463,1999,4,9,7940,10863
464,1999,4,10,8142,11547
465,1999,4,11,6979,7312
466,1999,4,12,5936,4321
467,1999,4,13,7446,8305
468,1999,4,14,7845,9770
469,1999,4,15,7224,7454
470,1999,4,16,7788,10219
471,1999,4,17,7970,10110
472,1999,4,18,6813,4529
473,1999,4,19,7936,9866
474,1999,4,20,8227,10978
475,1999,4,21,6402,4261
476,1999,4,22,7531,9859
477,1999,4,23,2415,214
478,1999,4,24,2471,267
479,1999,4,25,5788,6023
480,1999,4,26,8273,10641
481,1999,4,27,8177,10587
482,1999,4,28,2835,1864
483,1999,4,29,4796,2217
484,1999,4,30,8311,10330
485,1999,5,1,7149,5772
486,1999,5,2,8602,11494
487,1999,5,3,4268,2612
488,1999,5,4,6635,5165
489,1999,5,5,8659,10618
490,1999,5,6,9015,12573
491,1999,5,7,8727,11074
492,1999,5,8,8788,12089
493,1999,5,9,8079,8739
494,1999,5,10,8612,10419
495,1999,5,11,5499,4586
496,1999,5,12,8795,11847
497,1999,5,13,8034,8646
498,1999,5,14,8851,11460
499,1999,5,15,9027,12241
500,1999,5,16,8534,10022
501,1999,5,17,9050,12268
502,1999,5,18,7097,5897
503,1999,5,19,8853,11562
504,1999,5,20,9029,11362
505,1999,5,21,7739,6352
506,1999,5,22,6203,6029
507,1999,5,23,5038,3824
508,1999,5,24,4935,3611
509,1999,5,25,7514,8262
510,1999,5,26,5341,3860
511,1999,5,27,6738,6304
512,1999,5,28,5750,3886
513,1999,5,29,7517,6426
514,1999,5,30,7847,7387
515,1999,5,31,7872,7933
516,1999,6,1,9240,12073
517,1999,6,2,8718,9346
518,1999,6,3,9238,12235
519,1999,6,4,9366,12628
520,1999,6,5,9341,12345
521,1999,6,6,9359,12468
522,1999,6,7,9329,12378
523,1999,6,8,8130,8989
524,1999,6,9,9366,12373
525,1999,6,10,9392,12389
526,1999,6,11,8904,10864
527,1999,6,12,7941,6275
528,1999,6,13,6651,4468
529,1999,6,14,8161,9346
530,1999,6,15,8126,8529
531,1999,6,16,6919,6730
532,1999,6,17,5995,3158
533,1999,6,18,7488,6353
534,1999,6,19,6962,6546
535,1999,6,20,6068,4270
536,1999,6,21,3733,1770
537,1999,6,22,9053,11378
538,1999,6,23,9248,11942
539,1999,6,24,9155,11832
540,1999,6,25,8807,10767
541,1999,6,26,8124,9144
542,1999,6,27,7614,8663
543,1999,6,28,9039,11637
544,1999,6,29,9142,12041
545,1999,6,30,9176,12239
546,1999,7,1,8578,10228
547,1999,7,2,7593,6294
548,1999,7,3,5276,4169
549,1999,7,4,4795,2639
550,1999,7,5,4555,3323
551,1999,7,6,6652,5783
552,1999,7,7,7082,6138
553,1999,7,8,7704,8491
554,1999,7,9,5138,3380
555,1999,7,10,6818,6471
556,1999,7,11,8867,11518
557,1999,7,12,8367,9509
558,1999,7,13,8069,9374
559,1999,7,14,6006,5046
560,1999,7,15,6523,5111
561,1999,7,16,5202,4899
562,1999,7,17,3076,1482
563,1999,7,18,7746,8222
564,1999,7,19,5419,3563
565,1999,7,20,5826,5098
566,1999,7,21,3680,4712
567,1999,7,22,7188,7857
568,1999,7,23,8108,9648
569,1999,7,24,7966,9902
570,1999,7,25,8467,11007
571,1999,7,26,6771,7816
572,1999,7,27,8365,9912
573,1999,7,28,8042,9028
574,1999,7,29,7757,9093
575,1999,7,30,8436,11377
576,1999,7,31,6133,6749
577,1999,8,1,3166,1940
578,1999,8,2,4498,1805
579,1999,8,3,3470,1148
580,1999,8,4,2552,268
581,1999,8,5,5303,2823
582,1999,8,6,3628,1822
583,1999,8,7,8239,11137
584,1999,8,8,6140,6378
585,1999,8,9,6446,6225
586,1999,8,10,5353,4489
587,1999,8,11,6820,6359
588,1999,8,12,8487,12000
589,1999,8,13,8396,11626
590,1999,8,14,5530,5257
591,1999,8,15,6483,5783
592,1999,8,16,7555,9042
593,1999,8,17,7961,10654
594,1999,8,18,7482,8418
595,1999,8,19,7597,9627
596,1999,8,20,5711,4913
597,1999,8,21,7697,10316
598,1999,8,22,7425,9367
599,1999,8,23,7573,9766
600,1999,8,24,7793,10763
601,1999,8,25,7570,10201
602,1999,8,26,7253,9161
603,1999,8,27,6939,8542
604,1999,8,28,6333,6726
605,1999,8,29,6108,7079
606,1999,8,30,7435,10041
607,1999,8,31,5706,6600
608,1999,9,1,5023,5103
609,1999,9,2,5738,6910
610,1999,9,3,3923,4228
611,1999,9,4,7483,10890
612,1999,9,5,5675,5319
613,1999,9,6,4625,4675
614,1999,9,7,7313,10622
615,1999,9,8,7195,10333
616,1999,9,9,6018,5837
617,1999,9,10,5186,4551
618,1999,9,11,6855,8655
619,1999,9,12,6606,8293
620,1999,9,13,4165,3057
621,1999,9,14,5963,5991
622,1999,9,15,5133,4768
623,1999,9,16,5161,4903
624,1999,9,17,2774,442
625,1999,9,18,5559,5484
626,1999,9,19,5914,7147
627,1999,9,20,5223,5995
628,1999,9,21,5878,7348
629,1999,9,22,6180,7929
630,1999,9,23,4471,3070
631,1999,9,24,6490,10092
632,1999,9,25,6429,10086
633,1999,9,26,6510,10573
634,1999,9,27,6500,10608
635,1999,9,28,6594,10394
636,1999,9,29,6545,10909
637,1999,9,30,6426,10790
638,1999,10,1,6339,10490
639,1999,10,2,6237,10263
640,1999,10,3,6195,9978
641,1999,10,4,5585,7790
642,1999,10,5,5988,9716
643,1999,10,6,4927,3999
644,1999,10,7,5280,6284
645,1999,10,8,5881,9736
646,1999,10,9,5854,9754
647,1999,10,10,5870,9994
648,1999,10,11,5773,9836
649,1999,10,12,5759,9934
650,1999,10,13,5657,9265
651,1999,10,14,5659,9733
652,1999,10,15,5282,7764
653,1999,10,16,4393,5238
654,1999,10,17,559,14
655,1999,10,18,5260,8814
656,1999,10,19,4939,7726
657,1999,10,20,5397,9842
658,1999,10,21,5363,9545
659,1999,10,22,5284,9448
660,1999,10,23,5250,9429
661,1999,10,24,5195,9123
662,1999,10,25,5153,9600
663,1999,10,26,5126,9348
664,1999,10,27,3398,3309
665,1999,10,28,4831,7759
666,1999,10,29,3985,7130
667,1999,10,30,4906,9430
668,1999,10,31,4804,9353
669,1999,11,1,4664,8056
670,1999,11,2,4741,8992
671,1999,11,3,4658,8227
672,1999,11,4,4739,9314
673,1999,11,5,4634,9100
674,1999,11,6,4519,8330
675,1999,11,7,3570,3610
676,1999,11,8,4338,8338
677,1999,11,9,4465,8999
678,1999,11,10,4383,9005
679,1999,11,11,4365,9018
680,1999,11,12,4261,8266
681,1999,11,13,4256,8351
682,1999,11,14,4196,8233
683,1999,11,15,4153,8325
684,1999,11,16,4209,9023
685,1999,11,17,4109,8473
686,1999,11,18,4040,8667
687,1999,11,19,3975,8099
688,1999,11,20,3738,6315
689,1999,11,21,3995,8669
690,1999,11,22,2121,2686
691,1999,11,23,3987,8266
692,1999,11,24,3565,6144
693,1999,11,25,3823,8461
694,1999,11,26,3787,8683
695,1999,11,27,3400,6391
696,1999,11,28,3600,7156
697,1999,11,29,3034,3786
698,1999,11,30,3470,6737
699,1999,12,1,2624,2872
700,1999,12,2,3585,7511
701,1999,12,3,2038,3106
702,1999,12,4,2690,5522
703,1999,12,5,3796,8326
704,1999,12,6,3227,5042
705,1999,12,7,3195,5097
706,1999,12,8,2628,3147
707,1999,12,9,3285,4924
708,1999,12,10,3039,3138
709,1999,12,11,3151,4911
710,1999,12,12,3617,8682
711,1999,12,13,3242,6082
712,1999,12,14,3685,8956
713,1999,12,15,3069,4813
714,1999,12,16,2439,1281
715,1999,12,17,3517,8562
716,1999,12,18,3200,6919
717,1999,12,19,2453,3971
718,1999,12,20,2827,4793
719,1999,12,21,1446,882
720,1999,12,22,3526,8058
721,1999,12,23,3503,8642
722,1999,12,24,3456,8060
723,1999,12,25,417,448
724,1999,12,26,3524,8429
725,1999,12,27,3554,8577
726,1999,12,28,3157,5638
727,1999,12,29,3297,5741
728,1999,12,30,3605,8844
729,1999,12,31,3586,8041
730,2000,1,1,2803,4222
731,2000,1,2,3110,5053
732,2000,1,3,3494,7990
733,2000,1,4,3634,8186
734,2000,1,5,3705,8350
735,2000,1,6,2476,1458
736,2000,1,7,3831,8945
737,2000,1,8,3757,8953
738,2000,1,9,3757,8798
739,2000,1,10,3741,8826
740,2000,1,11,3764,8859
741,2000,1,12,3724,8689
742,2000,1,13,3788,8401
743,2000,1,14,3207,3633
744,2000,1,15,3714,7388
745,2000,1,16,3479,5355
746,2000,1,17,3284,4539
747,2000,1,18,2386,1538
748,2000,1,19,3895,7619
749,2000,1,20,3200,4220
750,2000,1,21,3216,4736
751,2000,1,22,3516,5569
752,2000,1,23,4061,8128
753,2000,1,24,3505,5325
754,2000,1,25,2005,699
755,2000,1,26,3205,3994
756,2000,1,27,4115,7717
757,2000,1,28,1863,836
758,2000,1,29,4426,8928
759,2000,1,30,3895,6044
760,2000,1,31,2758,2731
761,2000,2,1,3816,6737
762,2000,2,2,4423,8592
763,2000,2,3,4541,9336
764,2000,2,4,1052,137
765,2000,2,5,4145,6030
766,2000,2,6,4226,6165
767,2000,2,7,4732,9115
768,2000,2,8,4466,6467
769,2000,2,9,3979,5217
770,2000,2,10,4698,7417
771,2000,2,11,4706,8462
772,2000,2,12,2084,353
773,2000,2,13,4658,7474
774,2000,2,14,4604,7546
775,2000,2,15,4634,6053
776,2000,2,16,3763,4271
777,2000,2,17,4144,5194
778,2000,2,18,5278,9825
779,2000,2,19,4233,3630
780,2000,2,20,3652,2443
781,2000,2,21,4411,5341
782,2000,2,22,4251,4870
783,2000,2,23,5302,8292
784,2000,2,24,3320,1749
785,2000,2,25,5322,6781
786,2000,2,26,5741,9773
787,2000,2,27,5697,9491
788,2000,2,28,3877,2888
789,2000,3,1,2071,486
790,2000,3,2,5617,8925
791,2000,3,3,6020,10233
792,2000,3,4,6046,9990
793,2000,3,5,4365,4657
794,2000,3,6,3170,1463
795,2000,3,7,1869,794
796,2000,3,8,6341,10387
797,2000,3,9,5948,7676
798,2000,3,10,6449,10514
799,2000,3,11,6573,10714
800,2000,3,12,6442,8990
801,2000,3,13,5128,3659
802,2000,3,14,6674,10620
803,2000,3,15,5921,6938
804,2000,3,16,2776,2438
805,2000,3,17,6697,10416
806,2000,3,18,5715,8258
807,2000,3,19,6953,10969
808,2000,3,20,4916,4226
809,2000,3,21,3284,1218
810,2000,3,22,1760,54
811,2000,3,23,6990,8996
812,2000,3,24,6716,8838
813,2000,3,25,7104,10071
814,2000,3,26,7295,11096
815,2000,3,27,7321,11024
816,2000,3,28,3854,3402
817,2000,3,29,6715,8610
818,2000,3,30,5408,4532
819,2000,3,31,3342,770
820,2000,4,1,2002,84
821,2000,4,2,7335,8329
822,2000,4,3,4890,4724
823,2000,4,4,7671,11204
824,2000,4,5,7721,10655
825,2000,4,6,7681,10772
826,2000,4,7,7708,10921
827,2000,4,8,7181,8348
828,2000,4,9,6952,7143
829,2000,4,10,7041,7132
830,2000,4,11,765,9
831,2000,4,12,7769,10076
832,2000,4,13,7955,10575
833,2000,4,14,7565,8680
834,2000,4,15,6905,7543
835,2000,4,16,8140,11394
836,2000,4,17,6313,5846
837,2000,4,18,8199,11358
838,2000,4,19,8256,11403
839,2000,4,20,8208,10104
840,2000,4,21,5536,3494
841,2000,4,22,6790,7265
842,2000,4,23,8218,10807
843,2000,4,24,8083,10308
844,2000,4,25,7491,7875
845,2000,4,26,8344,10862
846,2000,4,27,8293,10761
847,2000,4,28,4979,3879
848,2000,4,29,7688,8617
849,2000,4,30,4930,2937
850,2000,5,1,7876,8337
851,2000,5,2,8560,11407
852,2000,5,3,8596,11248
853,2000,5,4,8679,11611
854,2000,5,5,8825,11864
855,2000,5,6,8012,8518
856,2000,5,7,7977,8018
857,2000,5,8,7700,7492
858,2000,5,9,8752,11336
859,2000,5,10,8878,12046
860,2000,5,11,8906,11992
861,2000,5,12,8949,10426
862,2000,5,13,8804,11156
863,2000,5,14,7845,8238
864,2000,5,15,7227,7238
865,2000,5,16,5201,1551
866,2000,5,17,9044,11990
867,2000,5,18,6587,6831
868,2000,5,19,7948,7978
869,2000,5,20,8308,8698
870,2000,5,21,9015,11779
871,2000,5,22,8963,11811
872,2000,5,23,8906,11590
873,2000,5,24,8428,9177
874,2000,5,25,4053,1479
875,2000,5,26,9008,11104
876,2000,5,27,9172,12168
877,2000,5,28,9157,12162
878,2000,5,29,8336,10073
879,2000,5,30,9027,11269
880,2000,5,31,8799,10397
881,2000,6,1,7968,8710
882,2000,6,2,7407,6626
883,2000,6,3,7658,7021
884,2000,6,4,7972,8635
885,2000,6,5,7954,8396
886,2000,6,6,8689,9890
887,2000,6,7,7085,7098
888,2000,6,8,6181,5331
889,2000,6,9,6149,4561
890,2000,6,10,9111,11684
891,2000,6,11,8998,10557
892,2000,6,12,9001,11161
893,2000,6,13,9248,12086
894,2000,6,14,9134,11979
895,2000,6,15,9300,12488
896,2000,6,16,8186,7632
897,2000,6,17,7581,7663
898,2000,6,18,6739,5223
899,2000,6,19,7660,8083
900,2000,6,20,8330,9088
901,2000,6,21,7762,10005
902,2000,6,22,5645,6183
903,2000,6,23,9010,11228
904,2000,6,24,9007,11775
905,2000,6,25,7957,8916
906,2000,6,26,6465,4036
907,2000,6,27,4572,1749
908,2000,6,28,5094,3874
909,2000,6,29,6151,3736
910,2000,6,30,7434,7766
911,2000,7,1,8493,9758
912,2000,7,2,6393,6383
913,2000,7,3,8037,8610
914,2000,7,4,9063,12038
915,2000,7,5,8190,8863
916,2000,7,6,7942,8316
917,2000,7,7,8479,9464
918,2000,7,8,6420,6211
919,2000,7,9,5373,3541
920,2000,7,10,5376,4984
921,2000,7,11,6668,5969
922,2000,7,12,5201,3689
923,2000,7,13,6146,5357
924,2000,7,14,6859,5490
925,2000,7,15,8466,10576
926,2000,7,16,6689,6825
927,2000,7,17,7000,7872
928,2000,7,18,5150,4433
929,2000,7,19,5721,5588
930,2000,7,20,6166,6396
931,2000,7,21,6438,6957
932,2000,7,22,7041,8120
933,2000,7,23,8322,9477
