,Year,Month,Day,GHI,DNI
245,1998,9,3,7238,9947
246,1998,9,4,7266,10191
247,1998,9,5,7140,9745
248,1998,9,6,7040,9587
249,1998,9,7,6690,8458
250,1998,9,8,7150,10075
251,1998,9,9,6122,6431
252,1998,9,10,6579,8163
253,1998,9,11,7053,10285
254,1998,9,12,6934,10322
255,1998,9,13,6717,9226
256,1998,9,14,6772,9604
257,1998,9,15,6660,9308
258,1998,9,16,6190,8321
259,1998,9,17,6095,7877
260,1998,9,18,6606,9833
261,1998,9,19,6438,8654
262,1998,9,20,6581,8865
263,1998,9,21,6592,10192
264,1998,9,22,5682,6413
265,1998,9,23,5577,6569
266,1998,9,24,6205,9288
267,1998,9,25,5852,8167
268,1998,9,26,6341,10092
269,1998,9,27,6242,9850
270,1998,9,28,5770,7710
271,1998,9,29,5250,6487
272,1998,9,30,2861,1618
273,1998,10,1,2082,97
274,1998,10,2,6170,10097
275,1998,10,3,6080,9849
276,1998,10,4,5740,8564
277,1998,10,5,4174,5237
278,1998,10,6,5916,9707
279,1998,10,7,5896,9890
280,1998,10,8,5411,6920
281,1998,10,9,5774,9303
282,1998,10,10,5807,9957
283,1998,10,11,5819,9969
284,1998,10,12,5401,8221
285,1998,10,13,5464,9058
286,1998,10,14,5117,7791
287,1998,10,15,4610,5078
288,1998,10,16,5491,9456
289,1998,10,17,5474,9634
290,1998,10,18,5405,9632
291,1998,10,19,3933,3497
292,1998,10,20,2181,421
293,1998,10,21,2045,1303
294,1998,10,22,3641,2934
295,1998,10,23,4450,6527
296,1998,10,24,4482,6490
297,1998,10,25,3848,4045
298,1998,10,26,3823,4721
299,1998,10,27,1990,288
300,1998,10,28,4889,9494
301,1998,10,29,4825,9442
302,1998,10,30,1805,471
303,1998,10,31,525,11
304,1998,11,1,2264,832
305,1998,11,2,3236,3502
306,1998,11,3,3061,3703
307,1998,11,4,952,1
308,1998,11,5,1779,570
309,1998,11,6,2878,3990
310,1998,11,7,4390,8411
311,1998,11,8,3724,5511
312,1998,11,9,3110,3931
313,1998,11,10,4407,9098
314,1998,11,11,4259,8179
315,1998,11,12,2584,2365
316,1998,11,13,4125,8427
317,1998,11,14,4113,8564
318,1998,11,15,4086,8522
319,1998,11,16,4037,8054
320,1998,11,17,4052,8154
321,1998,11,18,3260,3855
322,1998,11,19,3571,5764
323,1998,11,20,2854,1898
324,1998,11,21,3932,8083
325,1998,11,22,3900,8698
326,1998,11,23,3840,7908
327,1998,11,24,3805,7916
328,1998,11,25,3746,7847
329,1998,11,26,3713,8324
330,1998,11,27,3760,7929
331,1998,11,28,3053,3672
332,1998,11,29,1568,1267
333,1998,11,30,3666,8220
334,1998,12,1,3591,8132
335,1998,12,2,1647,464
336,1998,12,3,2805,4190
337,1998,12,4,3505,8036
338,1998,12,5,3521,7896
339,1998,12,6,3511,7481
340,1998,12,7,1738,67
341,1998,12,8,3422,6816
342,1998,12,9,3048,4924
343,1998,12,10,1540,1797
344,1998,12,11,3571,8259
345,1998,12,12,3557,8445
346,1998,12,13,3572,8497
347,1998,12,14,3580,8650
348,1998,12,15,3532,8006
349,1998,12,16,3478,8352
350,1998,12,17,3503,8413
351,1998,12,18,3378,7199
352,1998,12,19,1334,544
353,1998,12,20,3441,8042
354,1998,12,21,2105,1410
355,1998,12,22,3337,7482
356,1998,12,23,2979,5001
357,1998,12,24,3598,8589
358,1998,12,25,3173,6267
359,1998,12,26,3213,6414
360,1998,12,27,3105,6247
361,1998,12,28,2825,3997
362,1998,12,29,3390,8167
363,1998,12,30,3405,7895
364,1998,12,31,2351,1768
365,1999,1,1,2498,3357
366,1999,1,2,1431,1334
367,1999,1,3,1314,1251
368,1999,1,4,3561,8066
369,1999,1,5,3528,8302
370,1999,1,6,3559,8437
371,1999,1,7,3129,5558
372,1999,1,8,3475,7037
373,1999,1,9,3670,8327
374,1999,1,10,3682,8510
375,1999,1,11,2962,3340
376,1999,1,12,2003,670
377,1999,1,13,3737,8420
378,1999,1,14,3684,7583
379,1999,1,15,3951,8954
380,1999,1,16,3408,5769
381,1999,1,17,3787,7504
382,1999,1,18,3662,6633
383,1999,1,19,3887,8007
384,1999,1,20,3638,6265
385,1999,1,21,2613,2152
386,1999,1,22,3493,5012
387,1999,1,23,4089,8884
388,1999,1,24,3150,3103
389,1999,1,25,2400,1076
390,1999,1,26,3779,5046
391,1999,1,27,3543,4200
392,1999,1,28,1108,401
393,1999,1,29,581,506
394,1999,1,30,3022,4864
395,1999,1,31,3743,5926
396,1999,2,1,4068,6481
397,1999,2,2,4636,9208
398,1999,2,3,3522,1926
399,1999,2,4,3821,4936
400,1999,2,5,2901,1808
401,1999,2,6,4304,6975
402,1999,2,7,4081,5954
403,1999,2,8,4399,7276
404,1999,2,9,4738,9097
405,1999,2,10,4805,9240
406,1999,2,11,3992,5206
407,1999,2,12,4998,9547
408,1999,2,13,5069,9589
409,1999,2,14,4756,7426
410,1999,2,15,4949,8224
411,1999,2,16,4820,7742
412,1999,2,17,3815,3722
413,1999,2,18,5091,8279
414,1999,2,19,4938,7061
415,1999,2,20,5318,9625
416,1999,2,21,5187,8791
417,1999,2,22,5638,10305
418,1999,2,23,5414,9390
419,1999,2,24,5565,9530
420,1999,2,25,4149,4333
421,1999,2,26,5439,7592
422,1999,2,27,5736,9910
423,1999,2,28,5674,9704
424,1999,3,1,5584,8627
425,1999,3,2,5763,9562
426,1999,3,3,5886,9683
427,1999,3,4,5252,6328
428,1999,3,5,6044,9740
429,1999,3,6,5443,6687
430,1999,3,7,1386,19
431,1999,3,8,6252,10364
432,1999,3,9,6056,9353
433,1999,3,10,6347,9661
434,1999,3,11,1905,231
435,1999,3,12,1994,513
436,1999,3,13,5924,7924
437,1999,3,14,6495,10282
438,1999,3,15,6161,7552
439,1999,3,16,6450,9116
440,1999,3,17,5627,6151
441,1999,3,18,1851,8
442,1999,3,19,6261,8333
443,1999,3,20,6467,9261
444,1999,3,21,6808,10568
445,1999,3,22,7043,10972
446,1999,3,23,6794,9808
447,1999,3,24,5822,7437
448,1999,3,25,6684,8505
449,1999,3,26,4716,3511
450,1999,3,27,5706,6417
451,1999,3,28,7188,10444
452,1999,3,29,6948,8777
453,1999,3,30,6633,6994
454,1999,3,31,7404,10609
455,1999,4,1,7371,10351
456,1999,4,2,3941,1587
457,1999,4,3,7574,10530
458,1999,4,4,4244,1235
459,1999,4,5,7690,11037
460,1999,4,6,7662,10897
461,1999,4,7,4796,2197
462,1999,4,8,7624,9473
463,1999,4,9,7972,11406
464,1999,4,10,8120,11517
465,1999,4,11,6869,7104
466,1999,4,12,5561,3817
467,1999,4,13,5820,6431
468,1999,4,14,6169,4754
469,1999,4,15,4664,915
470,1999,4,16,7522,8015
471,1999,4,17,7396,8001
472,1999,4,18,7292,7893
473,1999,4,19,8027,10858
474,1999,4,20,8156,10998
475,1999,4,21,6707,5568
476,1999,4,22,8030,10781
477,1999,4,23,2773,167
478,1999,4,24,2763,571
479,1999,4,25,7357,9358
480,1999,4,26,8232,11174
481,1999,4,27,8236,10888
482,1999,4,28,5561,4769
483,1999,4,29,3623,1520
484,1999,4,30,2686,1001
485,1999,5,1,4121,2978
486,1999,5,2,8489,11225
487,1999,5,3,6755,5228
488,1999,5,4,8615,11506
489,1999,5,5,6683,6302
490,1999,5,6,8703,11840
491,1999,5,7,8663,11543
492,1999,5,8,8618,11817
493,1999,5,9,8386,10501
494,1999,5,10,8600,10849
495,1999,5,11,6953,5976
496,1999,5,12,7700,7729
497,1999,5,13,8087,8374
498,1999,5,14,8816,11960
499,1999,5,15,8883,12019
500,1999,5,16,8688,10639
501,1999,5,17,8801,11627
502,1999,5,18,8511,10555
503,1999,5,19,7942,9098
504,1999,5,20,8913,11105
505,1999,5,21,8315,9312
506,1999,5,22,8291,9252
507,1999,5,23,7526,7475
508,1999,5,24,6826,5265
509,1999,5,25,6825,5670
510,1999,5,26,6343,3802
511,1999,5,27,7407,6544
512,1999,5,28,5908,3422
513,1999,5,29,7366,5697
514,1999,5,30,8819,10929
515,1999,5,31,7799,7274
516,1999,6,1,9184,12245
517,1999,6,2,7382,7335
518,1999,6,3,9054,11991
519,1999,6,4,8129,9205
520,1999,6,5,9345,12390
521,1999,6,6,9242,12250
522,1999,6,7,8922,11441
523,1999,6,8,7512,7851
524,1999,6,9,8982,11440
525,1999,6,10,9200,12064
526,1999,6,11,7296,6458
527,1999,6,12,8737,10463
528,1999,6,13,5796,2947
529,1999,6,14,8544,10172
530,1999,6,15,8182,8806
531,1999,6,16,6584,3999
532,1999,6,17,6787,5393
533,1999,6,18,8064,7999
534,1999,6,19,7744,8156
535,1999,6,20,8424,8987
536,1999,6,21,8250,9493
537,1999,6,22,8438,10131
538,1999,6,23,9209,12125
539,1999,6,24,8782,9883
540,1999,6,25,8701,10803
541,1999,6,26,8858,11471
542,1999,6,27,8705,10502
543,1999,6,28,8673,10469
544,1999,6,29,8785,10940
545,1999,6,30,8996,11149
546,1999,7,1,8875,11741
547,1999,7,2,8154,9008
548,1999,7,3,8626,10523
549,1999,7,4,8128,9029
550,1999,7,5,8361,10055
551,1999,7,6,6556,4372
552,1999,7,7,7789,7884
553,1999,7,8,8584,10947
554,1999,7,9,7990,8830
555,1999,7,10,7454,7418
556,1999,7,11,8805,11535
557,1999,7,12,6941,7951
558,1999,7,13,8627,10498
559,1999,7,14,8368,10212
560,1999,7,15,8436,10636
561,1999,7,16,6808,5560
562,1999,7,17,5174,2304
563,1999,7,18,8334,10101
564,1999,7,19,8369,10426
565,1999,7,20,8379,10987
566,1999,7,21,8077,9592
567,1999,7,22,8403,11060
568,1999,7,23,8431,10968
569,1999,7,24,8029,10524
570,1999,7,25,8390,11146
571,1999,7,26,8282,10578
572,1999,7,27,8147,9949
573,1999,7,28,8345,11049
574,1999,7,29,8159,10071
575,1999,7,30,8290,11144
576,1999,7,31,8065,10301
577,1999,8,1,6344,7205
578,1999,8,2,4382,2425
579,1999,8,3,4445,1800
580,1999,8,4,5320,2893
581,1999,8,5,6624,6439
582,1999,8,6,7255,7653
583,1999,8,7,8026,10450
584,1999,8,8,6984,7367
585,1999,8,9,7897,10117
586,1999,8,10,7946,9812
587,1999,8,11,6012,5870
588,1999,8,12,8289,11598
589,1999,8,13,8226,11457
590,1999,8,14,7605,9435
591,1999,8,15,7901,10380
592,1999,8,16,7883,10722
593,1999,8,17,7920,10702
594,1999,8,18,7834,10509
595,1999,8,19,7342,8502
596,1999,8,20,7627,10012
597,1999,8,21,7512,9585
598,1999,8,22,7561,10121
599,1999,8,23,6130,4922
600,1999,8,24,7654,10272
601,1999,8,25,7465,9987
602,1999,8,26,7453,10327
603,1999,8,27,7445,10332
604,1999,8,28,7419,10141
605,1999,8,29,7362,9953
606,1999,8,30,7440,10241
607,1999,8,31,7400,10111
608,1999,9,1,7075,8901
609,1999,9,2,4300,1929
610,1999,9,3,5843,6935
611,1999,9,4,7269,10389
612,1999,9,5,7008,9514
613,1999,9,6,6332,7175
614,1999,9,7,7203,10369
615,1999,9,8,6451,7355
616,1999,9,9,5634,5546
617,1999,9,10,5732,5636
618,1999,9,11,7013,10177
619,1999,9,12,5129,5248
620,1999,9,13,5071,4187
621,1999,9,14,5604,6299
622,1999,9,15,4345,3583
623,1999,9,16,3579,2229
624,1999,9,17,3962,1408
625,1999,9,18,6423,8826
626,1999,9,19,5796,7931
627,1999,9,20,2770,2473
628,1999,9,21,5185,5851
629,1999,9,22,6506,9904
630,1999,9,23,5958,7968
631,1999,9,24,6256,8804
632,1999,9,25,6351,9754
633,1999,9,26,6394,10157
634,1999,9,27,5882,7849
635,1999,9,28,3227,3009
636,1999,9,29,6418,10522
637,1999,9,30,6346,10479
638,1999,10,1,6221,10177
639,1999,10,2,6143,9950
640,1999,10,3,6096,9664
641,1999,10,4,4758,5800
642,1999,10,5,5999,9618
643,1999,10,6,5841,9175
644,1999,10,7,4154,4123
645,1999,10,8,4172,3879
646,1999,10,9,5773,9603
647,1999,10,10,5786,9827
648,1999,10,11,5698,9643
649,1999,10,12,5649,9654
650,1999,10,13,5583,9542
651,1999,10,14,5553,9491
652,1999,10,15,5466,8843
653,1999,10,16,4943,6728
654,1999,10,17,2169,266
655,1999,10,18,5372,9518
656,1999,10,19,5148,8622
657,1999,10,20,5320,9671
658,1999,10,21,5277,9730
659,1999,10,22,5201,9636
660,1999,10,23,5152,9515
661,1999,10,24,5164,9648
662,1999,10,25,5095,9455
663,1999,10,26,5078,9592
664,1999,10,27,4336,5871
665,1999,10,28,4829,8900
666,1999,10,29,4059,6815
667,1999,10,30,4806,9496
668,1999,10,31,4793,9617
669,1999,11,1,4708,9316
670,1999,11,2,4673,9071
671,1999,11,3,4632,8659
672,1999,11,4,4682,9456
673,1999,11,5,4601,8968
674,1999,11,6,4558,9209
675,1999,11,7,4383,8127
676,1999,11,8,4314,8380
677,1999,11,9,4271,7968
678,1999,11,10,4304,8684
679,1999,11,11,4239,8567
680,1999,11,12,4107,8085
681,1999,11,13,4243,8865
682,1999,11,14,4184,8720
683,1999,11,15,4123,8677
684,1999,11,16,4124,8840
685,1999,11,17,4102,8653
686,1999,11,18,3109,3960
687,1999,11,19,3985,8705
688,1999,11,20,3214,3908
689,1999,11,21,3925,8433
690,1999,11,22,3222,5735
691,1999,11,23,3905,8193
692,1999,11,24,1416,121
693,1999,11,25,3465,5959
694,1999,11,26,3587,7173
695,1999,11,27,3345,5535
696,1999,11,28,3615,7377
697,1999,11,29,3623,7639
698,1999,11,30,3552,7593
699,1999,12,1,3218,5081
700,1999,12,2,3216,6714
701,1999,12,3,3398,5942
702,1999,12,4,801,13
703,1999,12,5,1277,1000
704,1999,12,6,2152,444
705,1999,12,7,3253,5038
706,1999,12,8,3532,7253
707,1999,12,9,3668,7908
708,1999,12,10,2899,2109
709,1999,12,11,2838,2723
710,1999,12,12,3591,8221
711,1999,12,13,3211,6140
712,1999,12,14,2540,3688
713,1999,12,15,3589,8729
714,1999,12,16,2378,1355
715,1999,12,17,3267,7114
716,1999,12,18,2837,4900
717,1999,12,19,3296,6934
718,1999,12,20,1360,218
719,1999,12,21,2318,2117
720,1999,12,22,2935,5639
721,1999,12,23,3447,8420
722,1999,12,24,3395,8262
723,1999,12,25,511,4
724,1999,12,26,3418,8242
725,1999,12,27,3421,8324
726,1999,12,28,3379,7785
727,1999,12,29,2622,3500
728,1999,12,30,3529,8597
729,1999,12,31,3359,7156
730,2000,1,1,3131,5500
731,2000,1,2,3396,6971
732,2000,1,3,2394,919
733,2000,1,4,3581,8621
734,2000,1,5,3485,7616
735,2000,1,6,1569,1902
736,2000,1,7,3640,8565
737,2000,1,8,3709,8822
738,2000,1,9,3603,7759
739,2000,1,10,3728,8761
740,2000,1,11,3740,8775
741,2000,1,12,3643,8032
742,2000,1,13,3748,8563
743,2000,1,14,3328,4832
744,2000,1,15,3512,6344
745,2000,1,16,3747,8031
746,2000,1,17,2959,3599
747,2000,1,18,2274,1345
748,2000,1,19,3204,3839
749,2000,1,20,3129,3748
750,2000,1,21,3413,4918
751,2000,1,22,3227,3881
752,2000,1,23,3823,6524
753,2000,1,24,3051,3313
754,2000,1,25,2907,2797
755,2000,1,26,3425,5428
756,2000,1,27,3828,6462
757,2000,1,28,1597,929
758,2000,1,29,4073,7178
759,2000,1,30,3525,4774
760,2000,1,31,3171,2966
761,2000,2,1,4274,7498
762,2000,2,2,4509,9338
763,2000,2,3,4502,9241
764,2000,2,4,2110,418
765,2000,2,5,4268,6375
766,2000,2,6,3827,5119
767,2000,2,7,4655,8974
768,2000,2,8,4540,8243
769,2000,2,9,4101,5918
770,2000,2,10,4750,8076
771,2000,2,11,4539,7426
772,2000,2,12,4243,5744
773,2000,2,13,4732,7851
774,2000,2,14,4702,7518
775,2000,2,15,4093,5147
776,2000,2,16,4502,5589
777,2000,2,17,4963,8278
778,2000,2,18,5208,9513
779,2000,2,19,4409,4328
780,2000,2,20,4459,4566
781,2000,2,21,5150,8344
782,2000,2,22,4900,6525
783,2000,2,23,5438,8923
784,2000,2,24,2232,310
785,2000,2,25,5689,10122
786,2000,2,26,5711,9591
787,2000,2,27,5624,9380
788,2000,2,28,4794,5679
789,2000,3,1,4423,3974
790,2000,3,2,4134,5038
791,2000,3,3,5901,9818
792,2000,3,4,5976,10159
793,2000,3,5,4916,5106
794,2000,3,6,5938,8475
795,2000,3,7,3981,4527
796,2000,3,8,6261,9590
797,2000,3,9,6044,8652
798,2000,3,10,6257,9203
799,2000,3,11,6413,10297
800,2000,3,12,6339,9303
801,2000,3,13,5306,5036
802,2000,3,14,6616,10438
803,2000,3,15,5617,5498
804,2000,3,16,2830,1400
805,2000,3,17,6634,10103
806,2000,3,18,4528,3243
807,2000,3,19,6935,10883
808,2000,3,20,5045,4386
809,2000,3,21,2526,124
810,2000,3,22,1414,336
811,2000,3,23,4790,4726
812,2000,3,24,6826,9334
813,2000,3,25,6885,9594
814,2000,3,26,7225,10849
815,2000,3,27,7167,10573
816,2000,3,28,4497,3514
817,2000,3,29,7037,9629
818,2000,3,30,5336,3125
819,2000,3,31,1217,45
820,2000,4,1,2221,530
821,2000,4,2,7371,9635
822,2000,4,3,4537,1989
823,2000,4,4,7582,10969
824,2000,4,5,7703,11197
825,2000,4,6,7628,10675
826,2000,4,7,7520,10407
827,2000,4,8,7395,9293
828,2000,4,9,6701,6443
829,2000,4,10,6434,5622
830,2000,4,11,2835,379
831,2000,4,12,7127,8269
832,2000,4,13,7935,10869
833,2000,4,14,7688,9927
834,2000,4,15,7488,8873
835,2000,4,16,8017,11105
836,2000,4,17,6936,6682
837,2000,4,18,8085,11298
838,2000,4,19,8212,11383
839,2000,4,20,8157,11053
840,2000,4,21,6588,5041
841,2000,4,22,7446,7945
842,2000,4,23,7207,6762
843,2000,4,24,7998,10074
844,2000,4,25,6599,5393
845,2000,4,26,7901,9050
846,2000,4,27,6389,6393
847,2000,4,28,7640,7810
848,2000,4,29,8399,10996
849,2000,4,30,5859,3982
850,2000,5,1,7588,7078
851,2000,5,2,8438,11165
852,2000,5,3,8410,10971
853,2000,5,4,8464,11059
854,2000,5,5,8344,10021
855,2000,5,6,8723,11323
856,2000,5,7,7546,7107
857,2000,5,8,7871,8032
858,2000,5,9,7807,8671
859,2000,5,10,8740,11650
860,2000,5,11,8881,11952
861,2000,5,12,7679,7028
862,2000,5,13,8762,11039
863,2000,5,14,8027,8967
864,2000,5,15,7782,7341
865,2000,5,16,5774,2213
866,2000,5,17,9044,11899
867,2000,5,18,8814,11435
868,2000,5,19,8222,8727
869,2000,5,20,8433,9282
870,2000,5,21,8748,10927
871,2000,5,22,8921,11724
872,2000,5,23,8834,11510
873,2000,5,24,7922,8668
874,2000,5,25,5548,2698
875,2000,5,26,9069,11799
876,2000,5,27,8849,11448
877,2000,5,28,8893,11625
878,2000,5,29,8857,11560
879,2000,5,30,8832,10979
880,2000,5,31,7421,6978
881,2000,6,1,6847,5508
882,2000,6,2,6555,6353
883,2000,6,3,6729,5431
884,2000,6,4,8670,10147
885,2000,6,5,6940,5859
886,2000,6,6,8443,9390
887,2000,6,7,8755,10705
888,2000,6,8,8695,10107
889,2000,6,9,6664,5449
890,2000,6,10,8216,10111
891,2000,6,11,8912,10585
892,2000,6,12,6642,5048
893,2000,6,13,9120,11815
894,2000,6,14,9033,11800
895,2000,6,15,8931,11024
896,2000,6,16,8927,11079
897,2000,6,17,8304,8350
898,2000,6,18,7635,7262
899,2000,6,19,8056,7546
900,2000,6,20,8422,9739
901,2000,6,21,8262,8661
902,2000,6,22,8080,9435
903,2000,6,23,8427,9340
904,2000,6,24,8980,11900
905,2000,6,25,8448,10085
906,2000,6,26,5187,3315
907,2000,6,27,5336,2974
908,2000,6,28,5558,2279
909,2000,6,29,6632,5352
910,2000,6,30,7638,7546
911,2000,7,1,8573,10614
912,2000,7,2,8533,10307
913,2000,7,3,7835,7799
914,2000,7,4,8634,10365
915,2000,7,5,8092,9490
916,2000,7,6,8591,9940
917,2000,7,7,8815,11340
918,2000,7,8,8366,9786
919,2000,7,9,8232,9571
920,2000,7,10,8388,10124
921,2000,7,11,6669,5108
922,2000,7,12,7697,8382
923,2000,7,13,7219,6300
924,2000,7,14,7068,6756
925,2000,7,15,8531,11175
926,2000,7,16,8531,11097
927,2000,7,17,8203,9441
928,2000,7,18,8395,10383
929,2000,7,19,8276,9850
930,2000,7,20,8472,10511
931,2000,7,21,8197,9963
932,2000,7,22,8465,10515
933,2000,7,23,7175,7168
