,Year,Month,Day,GHI,DNI
156,1998,6,6,8715,10305
157,1998,6,7,8661,10105
158,1998,6,8,8573,9910
159,1998,6,9,8733,10495
160,1998,6,10,8679,10328
161,1998,6,11,8626,10317
162,1998,6,12,8475,9240
163,1998,6,13,8807,10847
164,1998,6,14,8798,10863
165,1998,6,15,8665,10468
166,1998,6,16,8602,10180
167,1998,6,17,9044,11257
168,1998,6,18,9045,11600
169,1998,6,19,8725,10920
170,1998,6,20,9061,11384
171,1998,6,21,9052,11420
172,1998,6,22,8913,11000
173,1998,6,23,8984,11194
174,1998,6,24,9065,11401
175,1998,6,25,8935,11227
176,1998,6,26,8828,11236
177,1998,6,27,8965,11299
178,1998,6,28,8984,11310
179,1998,6,29,9028,11379
180,1998,6,30,9106,11513
181,1998,7,1,8890,11070
182,1998,7,2,8869,10831
183,1998,7,3,8869,10789
184,1998,7,4,8614,10334
185,1998,7,5,8115,9144
186,1998,7,6,8094,9009
187,1998,7,7,7941,8330
188,1998,7,8,8088,9025
189,1998,7,9,8272,9826
190,1998,7,10,8437,10368
191,1998,7,11,8713,10948
192,1998,7,12,8741,10545
193,1998,7,13,8624,10716
194,1998,7,14,8676,10959
195,1998,7,15,8764,11140
196,1998,7,16,8445,10060
197,1998,7,17,7969,8322
198,1998,7,18,7819,7296
199,1998,7,19,2352,70
200,1998,7,20,1154,1
201,1998,7,21,5587,3358
202,1998,7,22,6557,6124
203,1998,7,23,7582,7854
204,1998,7,24,8195,10052
205,1998,7,25,8221,10181
206,1998,7,26,8359,10474
207,1998,7,27,8254,10422
208,1998,7,28,7973,9112
209,1998,7,29,7859,8558
210,1998,7,30,8170,9755
211,1998,7,31,8455,10813
212,1998,8,1,8300,10040
213,1998,8,2,8288,10490
214,1998,8,3,8079,9988
215,1998,8,4,8298,10735
216,1998,8,5,8011,9554
217,1998,8,6,7595,8321
218,1998,8,7,7728,8868
219,1998,8,8,7201,6938
220,1998,8,9,2052,497
221,1998,8,10,6856,6522
222,1998,8,11,7288,8188
223,1998,8,12,7569,9146
224,1998,8,13,6902,6688
225,1998,8,14,7235,7354
226,1998,8,15,7557,9098
227,1998,8,16,7381,8447
228,1998,8,17,6905,6990
229,1998,8,18,7957,10675
230,1998,8,19,7738,10210
231,1998,8,20,7700,10169
232,1998,8,21,7411,9098
233,1998,8,22,7292,8973
234,1998,8,23,7170,8428
235,1998,8,24,6564,6240
236,1998,8,25,6964,7526
237,1998,8,26,7365,9428
238,1998,8,27,5404,4715
239,1998,8,28,7215,9273
240,1998,8,29,6258,6900
241,1998,8,30,7052,8699
242,1998,8,31,6988,8045
243,1998,9,1,5906,4859
244,1998,9,2,5668,5384
245,1998,9,3,2170,412
246,1998,9,4,6491,6451
247,1998,9,5,6932,9061
248,1998,9,6,6945,9291
249,1998,9,7,6778,8651
250,1998,9,8,6768,8457
251,1998,9,9,6357,8032
252,1998,9,10,6766,8909
253,1998,9,11,6709,8892
254,1998,9,12,6951,9848
255,1998,9,13,6948,9916
256,1998,9,14,6809,9711
257,1998,9,15,6725,9300
258,1998,9,16,6709,9259
259,1998,9,17,6592,8663
260,1998,9,18,6869,9837
261,1998,9,19,6934,9858
262,1998,9,20,6785,9383
263,1998,9,21,6688,9616
264,1998,9,22,6512,9184
265,1998,9,23,6421,8889
266,1998,9,24,6425,8980
267,1998,9,25,6461,9164
268,1998,9,26,6400,9086
269,1998,9,27,6334,9235
270,1998,9,28,6238,9114
271,1998,9,29,6318,9255
272,1998,9,30,6096,8688
273,1998,10,1,6056,8654
274,1998,10,2,5980,8408
275,1998,10,3,5998,8677
276,1998,10,4,6029,8901
277,1998,10,5,6136,9220
278,1998,10,6,6140,9493
279,1998,10,7,6003,9127
280,1998,10,8,5523,5898
281,1998,10,9,6016,9409
282,1998,10,10,5795,8777
283,1998,10,11,5546,7778
284,1998,10,12,5173,6438
285,1998,10,13,5016,5150
286,1998,10,14,5596,8340
287,1998,10,15,5372,7764
288,1998,10,16,5495,8542
289,1998,10,17,5591,9039
290,1998,10,18,5507,8761
291,1998,10,19,5406,8638
292,1998,10,20,5288,8358
293,1998,10,21,5229,8489
294,1998,10,22,4890,7126
295,1998,10,23,4313,4657
296,1998,10,24,4384,5426
297,1998,10,25,4848,7539
298,1998,10,26,4238,5509
299,1998,10,27,4950,8437
300,1998,10,28,4880,8299
301,1998,10,29,4696,7120
302,1998,10,30,3283,3938
303,1998,10,31,4653,7430
304,1998,11,1,4662,7933
305,1998,11,2,4721,8276
306,1998,11,3,4721,8361
307,1998,11,4,4697,8385
308,1998,11,5,4599,8173
309,1998,11,6,4599,8230
310,1998,11,7,4304,6885
311,1998,11,8,3349,3920
312,1998,11,9,4360,7312
313,1998,11,10,4475,8425
314,1998,11,11,1065,105
315,1998,11,12,4003,6119
316,1998,11,13,4248,7622
317,1998,11,14,4293,8080
318,1998,11,15,4293,8025
319,1998,11,16,4300,8143
320,1998,11,17,4070,6984
321,1998,11,18,4137,7827
322,1998,11,19,3182,2863
323,1998,11,20,4196,7674
324,1998,11,21,4093,7817
325,1998,11,22,3636,4921
326,1998,11,23,4029,7558
327,1998,11,24,3947,7462
328,1998,11,25,3900,7569
329,1998,11,26,3566,4772
330,1998,11,27,2604,1924
331,1998,11,28,1403,846
332,1998,11,29,3353,4664
333,1998,11,30,3675,7050
334,1998,12,1,3673,7148
335,1998,12,2,3571,6411
336,1998,12,3,3538,6390
337,1998,12,4,3546,6236
338,1998,12,5,2584,3768
339,1998,12,6,2897,4209
340,1998,12,7,3738,7224
341,1998,12,8,3528,6112
342,1998,12,9,3522,5939
343,1998,12,10,3612,6665
344,1998,12,11,3569,6488
345,1998,12,12,3552,6617
346,1998,12,13,3574,6657
347,1998,12,14,3509,6694
348,1998,12,15,1158,684
349,1998,12,16,2727,2898
350,1998,12,17,3444,6467
351,1998,12,18,3451,6480
352,1998,12,19,3181,4504
353,1998,12,20,3544,6855
354,1998,12,21,3190,5505
355,1998,12,22,3633,7003
356,1998,12,23,3600,6723
357,1998,12,24,3741,7675
358,1998,12,25,3638,7599
359,1998,12,26,3291,5366
360,1998,12,27,3698,7369
361,1998,12,28,3632,7721
362,1998,12,29,3561,6977
363,1998,12,30,3490,6222
364,1998,12,31,3408,6105
365,1999,1,1,3664,6963
366,1999,1,2,3730,7569
367,1999,1,3,3813,7652
368,1999,1,4,3814,7433
369,1999,1,5,3702,6531
370,1999,1,6,3761,7771
371,1999,1,7,3688,6632
372,1999,1,8,3680,6155
373,1999,1,9,3890,7808
374,1999,1,10,2328,1287
375,1999,1,11,2430,2568
376,1999,1,12,3821,7266
377,1999,1,13,3882,7720
378,1999,1,14,3920,7325
379,1999,1,15,3369,4370
380,1999,1,16,3467,5040
381,1999,1,17,3666,6299
382,1999,1,18,3948,7620
383,1999,1,19,3440,4661
384,1999,1,20,3909,7084
385,1999,1,21,3960,6197
386,1999,1,22,4167,7982
387,1999,1,23,4162,7500
388,1999,1,24,3487,3753
389,1999,1,25,1110,782
390,1999,1,26,4250,7342
391,1999,1,27,3079,4514
392,1999,1,28,4394,7770
393,1999,1,29,4369,6977
394,1999,1,30,4442,7709
395,1999,1,31,4062,6088
396,1999,2,1,4548,8230
397,1999,2,2,4576,7628
398,1999,2,3,4672,7411
399,1999,2,4,690,25
400,1999,2,5,3357,4752
401,1999,2,6,4272,5921
402,1999,2,7,4611,7969
403,1999,2,8,4592,7315
404,1999,2,9,4649,7399
405,1999,2,10,4972,7826
406,1999,2,11,3975,3540
407,1999,2,12,5163,8595
408,1999,2,13,5116,8404
409,1999,2,14,5139,8372
410,1999,2,15,4803,6387
411,1999,2,16,3586,2251
412,1999,2,17,4655,6388
413,1999,2,18,2977,1060
414,1999,2,19,5030,6931
415,1999,2,20,5343,8638
416,1999,2,21,3640,2560
417,1999,2,22,5552,8689
418,1999,2,23,5650,9186
419,1999,2,24,5562,7354
420,1999,2,25,5164,5938
421,1999,2,26,5579,7820
422,1999,2,27,5556,7750
423,1999,2,28,5747,8589
424,1999,3,1,5773,8427
425,1999,3,2,5903,8928
426,1999,3,3,5690,7693
427,1999,3,4,5350,5996
428,1999,3,5,6076,9121
429,1999,3,6,5916,8270
430,1999,3,7,5504,6338
431,1999,3,8,6065,8750
432,1999,3,9,6219,8919
433,1999,3,10,5995,7102
434,1999,3,11,5484,6750
435,1999,3,12,6335,8625
436,1999,3,13,6455,8829
437,1999,3,14,5480,4476
438,1999,3,15,5644,5305
439,1999,3,16,5528,6484
440,1999,3,17,6366,8247
441,1999,3,18,6442,8520
442,1999,3,19,6528,8464
443,1999,3,20,6629,9149
444,1999,3,21,6879,9884
445,1999,3,22,6769,8898
446,1999,3,23,6645,8689
447,1999,3,24,6718,8832
448,1999,3,25,3770,1548
449,1999,3,26,6543,7587
450,1999,3,27,6805,8525
451,1999,3,28,6726,7596
452,1999,3,29,6945,8290
453,1999,3,30,6945,8042
454,1999,3,31,6699,7343
455,1999,4,1,2344,489
456,1999,4,2,7353,9812
457,1999,4,3,6393,6538
458,1999,4,4,7142,8622
459,1999,4,5,7338,9261
460,1999,4,6,6919,7789
461,1999,4,7,5238,5481
462,1999,4,8,7586,10060
463,1999,4,9,7835,10480
464,1999,4,10,7924,10662
465,1999,4,11,7432,8570
466,1999,4,12,3408,2510
467,1999,4,13,7599,9511
468,1999,4,14,7772,9812
469,1999,4,15,7873,9964
470,1999,4,16,6850,6700
471,1999,4,17,8055,9981
472,1999,4,18,8098,10742
473,1999,4,19,7928,9963
474,1999,4,20,7462,7895
475,1999,4,21,7063,6673
476,1999,4,22,7845,9251
477,1999,4,23,7842,8871
478,1999,4,24,7591,8174
479,1999,4,25,7917,9496
480,1999,4,26,8018,9896
481,1999,4,27,7884,8819
482,1999,4,28,8068,8729
483,1999,4,29,7625,8035
484,1999,4,30,2541,1102
485,1999,5,1,8156,9805
486,1999,5,2,7928,8616
487,1999,5,3,5179,1959
488,1999,5,4,8225,9538
489,1999,5,5,8509,10663
490,1999,5,6,8467,10668
491,1999,5,7,8298,9876
492,1999,5,8,8320,9454
493,1999,5,9,8254,9060
494,1999,5,10,8178,8728
495,1999,5,11,8197,9341
496,1999,5,12,8370,9878
497,1999,5,13,8267,9580
498,1999,5,14,8773,10752
499,1999,5,15,8662,10687
500,1999,5,16,8574,10066
501,1999,5,17,8601,9881
502,1999,5,18,8415,8664
503,1999,5,19,8606,9724
504,1999,5,20,8667,10058
505,1999,5,21,8464,9637
506,1999,5,22,8270,9062
507,1999,5,23,7614,7729
508,1999,5,24,7924,7854
509,1999,5,25,8480,9826
510,1999,5,26,8358,9269
511,1999,5,27,8394,9265
512,1999,5,28,8428,9229
513,1999,5,29,8061,7229
514,1999,5,30,8572,9761
515,1999,5,31,8730,10610
516,1999,6,1,4174,2040
517,1999,6,2,8510,9862
518,1999,6,3,8784,10617
519,1999,6,4,8720,10416
520,1999,6,5,8735,10166
521,1999,6,6,8879,10684
522,1999,6,7,8938,10923
523,1999,6,8,8929,10759
524,1999,6,9,8894,10825
525,1999,6,10,8879,10742
526,1999,6,11,8799,10452
527,1999,6,12,8777,10212
528,1999,6,13,8776,10238
529,1999,6,14,8396,8910
530,1999,6,15,8372,8849
531,1999,6,16,8457,9437
532,1999,6,17,8716,10191
533,1999,6,18,8944,10904
534,1999,6,19,9016,11142
535,1999,6,20,8760,10501
536,1999,6,21,8738,9703
537,1999,6,22,8906,10431
538,1999,6,23,8384,9723
539,1999,6,24,8673,10629
540,1999,6,25,8471,9538
541,1999,6,26,8661,10814
542,1999,6,27,8575,10585
543,1999,6,28,8418,9871
544,1999,6,29,8393,9499
545,1999,6,30,8735,10663
546,1999,7,1,8660,10371
547,1999,7,2,8527,9935
548,1999,7,3,8744,10572
549,1999,7,4,8890,11328
550,1999,7,5,8598,10636
551,1999,7,6,8058,8771
552,1999,7,7,6010,3343
553,1999,7,8,6325,3841
554,1999,7,9,8137,9134
555,1999,7,10,8136,9041
556,1999,7,11,7568,6770
557,1999,7,12,6888,5353
558,1999,7,13,6374,5329
559,1999,7,14,7475,6741
560,1999,7,15,8374,10372
561,1999,7,16,8419,10216
562,1999,7,17,8505,10484
563,1999,7,18,7816,8051
564,1999,7,19,8391,10248
565,1999,7,20,8470,10468
566,1999,7,21,8506,10806
567,1999,7,22,8392,10465
568,1999,7,23,8495,10807
569,1999,7,24,8084,9298
570,1999,7,25,7768,8059
571,1999,7,26,8168,9472
572,1999,7,27,6575,5232
573,1999,7,28,4173,1520
574,1999,7,29,6660,5672
575,1999,7,30,8156,9891
576,1999,7,31,8409,10706
577,1999,8,1,7864,8356
578,1999,8,2,6970,6118
579,1999,8,3,8113,9992
580,1999,8,4,7547,7753
581,1999,8,5,7845,8838
582,1999,8,6,8324,10275
583,1999,8,7,8360,10444
584,1999,8,8,8330,10552
585,1999,8,9,8116,10306
586,1999,8,10,8203,10520
587,1999,8,11,8156,10372
588,1999,8,12,8162,10424
589,1999,8,13,8067,10050
590,1999,8,14,7631,8982
591,1999,8,15,7996,10330
592,1999,8,16,7456,8209
593,1999,8,17,7658,9557
594,1999,8,18,6902,8457
595,1999,8,19,5706,4989
596,1999,8,20,5276,4420
597,1999,8,21,7580,9571
598,1999,8,22,7480,9338
599,1999,8,23,5776,5488
600,1999,8,24,7236,8474
601,1999,8,25,6950,7124
602,1999,8,26,7163,8467
603,1999,8,27,7102,8262
604,1999,8,28,6895,7404
605,1999,8,29,5131,4175
606,1999,8,30,6976,8218
607,1999,8,31,7277,8538
608,1999,9,1,7280,9190
609,1999,9,2,7536,10171
610,1999,9,3,7286,9671
611,1999,9,4,7299,9673
612,1999,9,5,7424,10383
613,1999,9,6,7468,10500
614,1999,9,7,7320,9979
615,1999,9,8,6795,8171
616,1999,9,9,3244,1333
617,1999,9,10,6419,7418
618,1999,9,11,6643,8049
619,1999,9,12,6604,8646
620,1999,9,13,6583,8605
621,1999,9,14,6625,8831
622,1999,9,15,6795,9308
623,1999,9,16,6417,8209
624,1999,9,17,6351,8119
625,1999,9,18,6588,8679
626,1999,9,19,6765,9243
627,1999,9,20,6274,8152
628,1999,9,21,2382,1127
629,1999,9,22,1092,3
630,1999,9,23,5538,6332
631,1999,9,24,6265,8451
632,1999,9,25,6337,8745
633,1999,9,26,6247,8571
634,1999,9,27,6105,8010
635,1999,9,28,6276,8667
636,1999,9,29,6295,8929
637,1999,9,30,6257,9042
638,1999,10,1,6324,9074
639,1999,10,2,6193,8796
640,1999,10,3,6211,9196
641,1999,10,4,6127,8937
642,1999,10,5,6093,9039
643,1999,10,6,5829,8367
644,1999,10,7,5872,8534
645,1999,10,8,5818,8661
646,1999,10,9,5808,8712
647,1999,10,10,5750,8674
648,1999,10,11,5749,8834
649,1999,10,12,5745,8925
650,1999,10,13,5697,8794
651,1999,10,14,5578,8472
652,1999,10,15,5422,8181
653,1999,10,16,5256,7265
654,1999,10,17,5571,8832
655,1999,10,18,5491,8977
656,1999,10,19,5429,8875
657,1999,10,20,5396,8749
658,1999,10,21,4690,6695
659,1999,10,22,5342,8480
660,1999,10,23,5249,8231
661,1999,10,24,5074,8353
662,1999,10,25,4923,8002
663,1999,10,26,4858,7915
664,1999,10,27,5018,8598
665,1999,10,28,4835,7669
666,1999,10,29,4967,8058
667,1999,10,30,5032,8977
668,1999,10,31,4994,8926
669,1999,11,1,4255,4871
670,1999,11,2,4771,7882
671,1999,11,3,4686,7954
672,1999,11,4,4693,7825
673,1999,11,5,4521,7626
674,1999,11,6,3756,3545
675,1999,11,7,3160,4601
676,1999,11,8,3510,4919
677,1999,11,9,4411,7962
678,1999,11,10,4466,8143
679,1999,11,11,4505,8424
680,1999,11,12,4256,7463
681,1999,11,13,4262,7715
682,1999,11,14,4194,7528
683,1999,11,15,4171,7696
684,1999,11,16,4088,7753
685,1999,11,17,3955,6240
686,1999,11,18,4111,7794
687,1999,11,19,4145,7867
688,1999,11,20,3963,7445
689,1999,11,21,4067,7587
690,1999,11,22,4061,7358
691,1999,11,23,4035,7352
692,1999,11,24,4035,7669
693,1999,11,25,3844,6595
694,1999,11,26,3910,7769
695,1999,11,27,3666,5854
696,1999,11,28,3615,5502
697,1999,11,29,2819,2214
698,1999,11,30,3466,4405
699,1999,12,1,3670,6647
700,1999,12,2,3689,6423
701,1999,12,3,3505,5123
702,1999,12,4,3803,7433
703,1999,12,5,3350,4353
704,1999,12,6,3650,6418
705,1999,12,7,3691,6774
706,1999,12,8,3700,7112
707,1999,12,9,2275,1108
708,1999,12,10,2761,3763
709,1999,12,11,3531,6207
710,1999,12,12,3588,6880
711,1999,12,13,2526,2136
712,1999,12,14,2618,2773
713,1999,12,15,3579,6500
714,1999,12,16,3391,5810
715,1999,12,17,3553,6802
716,1999,12,18,3351,6033
717,1999,12,19,2650,1450
718,1999,12,20,3524,6473
719,1999,12,21,3587,7332
720,1999,12,22,3624,7249
721,1999,12,23,3661,7631
722,1999,12,24,3636,7583
723,1999,12,25,3563,7342
724,1999,12,26,3464,6136
725,1999,12,27,3518,6718
726,1999,12,28,2293,977
727,1999,12,29,3241,4439
728,1999,12,30,3569,6660
729,1999,12,31,3521,6366
730,2000,1,1,3494,6379
731,2000,1,2,3627,6957
732,2000,1,3,3688,7322
733,2000,1,4,3760,8069
734,2000,1,5,3708,7035
735,2000,1,6,3817,7407
736,2000,1,7,3803,7540
737,2000,1,8,3826,6554
738,2000,1,9,3786,6763
739,2000,1,10,3625,6081
740,2000,1,11,3844,7554
741,2000,1,12,3853,7760
742,2000,1,13,3759,6510
743,2000,1,14,3517,5344
744,2000,1,15,2576,2444
745,2000,1,16,2370,1654
746,2000,1,17,2315,1181
747,2000,1,18,2578,1804
748,2000,1,19,3352,4235
749,2000,1,20,3751,5974
750,2000,1,21,2709,2389
751,2000,1,22,2877,3352
752,2000,1,23,3719,5544
753,2000,1,24,3209,4145
754,2000,1,25,2054,589
755,2000,1,26,4259,7826
756,2000,1,27,4277,7453
757,2000,1,28,4179,5833
758,2000,1,29,4485,8248
759,2000,1,30,3754,5421
760,2000,1,31,3245,3127
761,2000,2,1,4462,7661
762,2000,2,2,4578,8197
763,2000,2,3,4000,5539
764,2000,2,4,4178,5430
765,2000,2,5,2691,1355
766,2000,2,6,4710,8168
767,2000,2,7,4393,5931
768,2000,2,8,1614,167
769,2000,2,9,4541,6092
770,2000,2,10,4653,7283
771,2000,2,11,4830,7694
772,2000,2,12,4200,5412
773,2000,2,13,3241,1988
774,2000,2,14,4254,4149
775,2000,2,15,4611,5996
776,2000,2,16,2982,3661
777,2000,2,17,5144,8369
778,2000,2,18,3442,2238
779,2000,2,19,3925,2562
780,2000,2,20,2086,657
781,2000,2,21,3954,4198
782,2000,2,22,5330,8075
783,2000,2,23,4282,4004
784,2000,2,24,5120,6508
785,2000,2,25,5346,7719
786,2000,2,26,5550,8609
787,2000,2,27,5560,7748
788,2000,2,28,5455,7259
789,2000,3,1,5792,8713
790,2000,3,2,5852,8961
791,2000,3,3,4215,3888
792,2000,3,4,4563,4480
793,2000,3,5,1131,604
794,2000,3,6,5616,6690
795,2000,3,7,5482,6502
796,2000,3,8,4255,3724
797,2000,3,9,6170,8555
798,2000,3,10,6253,8847
799,2000,3,11,6404,9266
800,2000,3,12,5816,6068
801,2000,3,13,6219,7788
802,2000,3,14,6334,8298
803,2000,3,15,6213,7370
804,2000,3,16,6355,8340
805,2000,3,17,6493,8447
806,2000,3,18,6612,8858
807,2000,3,19,6564,8543
808,2000,3,20,3103,2817
809,2000,3,21,4973,3395
810,2000,3,22,6875,9267
811,2000,3,23,6238,5738
812,2000,3,24,6121,5672
813,2000,3,25,6886,9075
814,2000,3,26,6978,9251
815,2000,3,27,3083,1601
816,2000,3,28,6788,8036
817,2000,3,29,6740,7535
818,2000,3,30,5926,5152
819,2000,3,31,7029,7613
820,2000,4,1,7069,8329
821,2000,4,2,7212,9290
822,2000,4,3,7218,9374
823,2000,4,4,7292,9232
824,2000,4,5,7402,9433
825,2000,4,6,7417,8878
826,2000,4,7,7097,7550
827,2000,4,8,7088,7389
828,2000,4,9,7765,9803
829,2000,4,10,7609,9394
830,2000,4,11,7661,9613
831,2000,4,12,7669,9751
832,2000,4,13,7669,9496
833,2000,4,14,7525,8861
834,2000,4,15,7803,9962
835,2000,4,16,7788,9821
836,2000,4,17,7470,8953
837,2000,4,18,7046,8073
838,2000,4,19,8014,10254
839,2000,4,20,7915,9327
840,2000,4,21,7813,9107
841,2000,4,22,7686,8621
842,2000,4,23,7918,9461
843,2000,4,24,7973,9256
844,2000,4,25,8059,9424
845,2000,4,26,8126,9455
846,2000,4,27,8005,9280
847,2000,4,28,7643,7032
848,2000,4,29,8118,9415
849,2000,4,30,8333,9802
850,2000,5,1,8402,10041
851,2000,5,2,8303,9771
852,2000,5,3,8175,9300
853,2000,5,4,8180,9472
854,2000,5,5,7449,7339
855,2000,5,6,8142,9681
856,2000,5,7,7663,7943
857,2000,5,8,7912,8159
858,2000,5,9,8228,9775
859,2000,5,10,8405,9855
860,2000,5,11,8477,9220
861,2000,5,12,8724,10109
862,2000,5,13,8760,10700
863,2000,5,14,8421,8465
864,2000,5,15,7093,4779
865,2000,5,16,8530,9980
866,2000,5,17,8494,9974
867,2000,5,18,8444,9750
868,2000,5,19,8205,8490
869,2000,5,20,8279,8998
870,2000,5,21,8485,9811
871,2000,5,22,8387,9514
872,2000,5,23,8323,9216
873,2000,5,24,8335,8823
874,2000,5,25,8195,8813
875,2000,5,26,8479,9990
876,2000,5,27,8596,10178
877,2000,5,28,8587,9807
878,2000,5,29,8677,10120
879,2000,5,30,8775,10668
880,2000,5,31,8868,10749
881,2000,6,1,8897,10673
882,2000,6,2,8842,10705
883,2000,6,3,9115,11159
884,2000,6,4,9020,10534
885,2000,6,5,8836,10337
886,2000,6,6,8997,10870
887,2000,6,7,8526,9682
888,2000,6,8,8695,10327
889,2000,6,9,8884,10662
890,2000,6,10,8805,10426
891,2000,6,11,8852,10505
892,2000,6,12,8764,10044
893,2000,6,13,8737,9986
894,2000,6,14,8559,9528
895,2000,6,15,8665,9796
896,2000,6,16,8480,9268
897,2000,6,17,8442,9378
898,2000,6,18,8493,9196
899,2000,6,19,8556,9825
900,2000,6,20,8422,9551
901,2000,6,21,8279,9411
902,2000,6,22,8434,9643
903,2000,6,23,8409,9265
904,2000,6,24,8530,9812
905,2000,6,25,5022,2422
906,2000,6,26,8465,10180
907,2000,6,27,6271,4396
908,2000,6,28,4591,2294
909,2000,6,29,8296,9105
910,2000,6,30,8432,9603
911,2000,7,1,8786,10361
912,2000,7,2,8809,10903
913,2000,7,3,8890,10979
914,2000,7,4,9076,11395
915,2000,7,5,9046,11394
916,2000,7,6,8971,11110
917,2000,7,7,8416,9555
918,2000,7,8,8257,8906
919,2000,7,9,8582,10074
920,2000,7,10,8815,10626
921,2000,7,11,8802,10493
922,2000,7,12,8760,10577
923,2000,7,13,6487,4546
924,2000,7,14,6845,4459
925,2000,7,15,8333,9810
926,2000,7,16,8559,10568
927,2000,7,17,8604,10693
928,2000,7,18,8625,10671
929,2000,7,19,8488,10308
930,2000,7,20,8314,9565
931,2000,7,21,6454,5711
