,Year,Month,Day,GHI,DNI
119,1998,4,30,7393,7446
120,1998,5,1,7765,8844
121,1998,5,2,7517,8279
122,1998,5,3,7316,7730
123,1998,5,4,4693,2230
124,1998,5,5,3018,804
125,1998,5,6,5840,4920
126,1998,5,7,5201,3111
127,1998,5,8,1905,629
128,1998,5,9,1788,548
129,1998,5,10,6858,4866
130,1998,5,11,3562,771
131,1998,5,12,2441,148
132,1998,5,13,4159,2353
133,1998,5,14,6141,6002
134,1998,5,15,8496,10397
135,1998,5,16,6615,6412
136,1998,5,17,8590,10389
137,1998,5,18,8523,9960
138,1998,5,19,7985,8775
139,1998,5,20,6566,6317
140,1998,5,21,8528,9323
141,1998,5,22,7681,8195
142,1998,5,23,7208,6493
143,1998,5,24,6855,5809
144,1998,5,25,3235,843
145,1998,5,26,7030,6435
146,1998,5,27,8632,10343
147,1998,5,28,8562,10101
148,1998,5,29,6679,4144
149,1998,5,30,7892,7363
150,1998,5,31,7605,6884
151,1998,6,1,8897,11328
152,1998,6,2,8453,9897
153,1998,6,3,8253,8947
154,1998,6,4,6809,5803
155,1998,6,5,8437,9419
156,1998,6,6,3584,803
157,1998,6,7,4406,1561
158,1998,6,8,3536,406
159,1998,6,9,4440,2528
160,1998,6,10,3048,331
161,1998,6,11,1987,46
162,1998,6,12,4757,3253
163,1998,6,13,8715,10658
164,1998,6,14,8685,10679
165,1998,6,15,8072,8883
166,1998,6,16,2857,1220
167,1998,6,17,8645,9694
168,1998,6,18,8857,11258
169,1998,6,19,8154,9650
170,1998,6,20,8287,9249
171,1998,6,21,8805,10473
172,1998,6,22,8538,10056
173,1998,6,23,8680,10309
174,1998,6,24,8663,10262
175,1998,6,25,8625,10233
176,1998,6,26,8254,9772
177,1998,6,27,7959,8517
178,1998,6,28,7696,8890
179,1998,6,29,8545,10069
180,1998,6,30,8579,9998
181,1998,7,1,8404,9692
182,1998,7,2,7788,8812
183,1998,7,3,7084,8198
184,1998,7,4,7368,7699
185,1998,7,5,8174,9726
186,1998,7,6,8535,10859
187,1998,7,7,8156,9813
188,1998,7,8,8306,10332
189,1998,7,9,8500,10690
190,1998,7,10,8287,9707
191,1998,7,11,8822,11420
192,1998,7,12,8449,10134
193,1998,7,13,8009,9393
194,1998,7,14,8347,9832
195,1998,7,15,8617,10465
196,1998,7,16,8544,10775
197,1998,7,17,8238,9753
198,1998,7,18,6786,6720
199,1998,7,19,5969,3578
200,1998,7,20,3109,290
201,1998,7,21,5534,3040
202,1998,7,22,6011,5411
203,1998,7,23,6666,6059
204,1998,7,24,7274,8297
205,1998,7,25,7872,9372
206,1998,7,26,8040,9437
207,1998,7,27,8170,10108
208,1998,7,28,8141,10062
209,1998,7,29,7353,8328
210,1998,7,30,8082,9805
211,1998,7,31,8646,11703
212,1998,8,1,8592,11533
213,1998,8,2,8306,10425
214,1998,8,3,8171,10323
215,1998,8,4,8105,10231
216,1998,8,5,7964,9719
217,1998,8,6,7884,9560
218,1998,8,7,7974,10053
219,1998,8,8,7924,9891
220,1998,8,9,2769,378
221,1998,8,10,7029,7435
222,1998,8,11,7566,9136
223,1998,8,12,7514,9057
224,1998,8,13,6708,6226
225,1998,8,14,7256,7732
226,1998,8,15,7307,8197
227,1998,8,16,7221,7633
228,1998,8,17,6972,7928
229,1998,8,18,7791,9995
230,1998,8,19,7328,8886
231,1998,8,20,7750,10456
232,1998,8,21,7674,10149
233,1998,8,22,7439,9466
234,1998,8,23,7281,8958
235,1998,8,24,7280,9015
236,1998,8,25,7076,8478
237,1998,8,26,7436,9462
238,1998,8,27,7613,10374
239,1998,8,28,7302,9572
240,1998,8,29,6641,7081
241,1998,8,30,6968,8294
242,1998,8,31,6915,8062
243,1998,9,1,6568,6504
244,1998,9,2,6205,6404
245,1998,9,3,4239,2759
246,1998,9,4,1144,756
247,1998,9,5,6079,7043
248,1998,9,6,6332,7422
249,1998,9,7,6633,8314
250,1998,9,8,5307,5819
251,1998,9,9,6028,7517
252,1998,9,10,6878,9148
253,1998,9,11,6827,9068
254,1998,9,12,7036,9501
255,1998,9,13,6944,9347
256,1998,9,14,6733,9137
257,1998,9,15,6023,7297
258,1998,9,16,6667,9060
259,1998,9,17,6821,9500
260,1998,9,18,7005,10202
261,1998,9,19,6819,9634
262,1998,9,20,5518,5636
263,1998,9,21,2254,464
264,1998,9,22,2677,307
265,1998,9,23,4669,4040
266,1998,9,24,3448,1568
267,1998,9,25,3871,2016
268,1998,9,26,882,17
269,1998,9,27,5573,6647
270,1998,9,28,6325,9404
271,1998,9,29,4794,3697
272,1998,9,30,5393,6511
273,1998,10,1,5320,6334
274,1998,10,2,4612,4695
275,1998,10,3,4667,4695
276,1998,10,4,5998,9062
277,1998,10,5,6109,9525
278,1998,10,6,6144,9673
279,1998,10,7,5937,9012
280,1998,10,8,5841,8265
281,1998,10,9,5965,9451
282,1998,10,10,5804,8872
283,1998,10,11,5654,8610
284,1998,10,12,5460,7889
285,1998,10,13,4386,5097
286,1998,10,14,4545,4968
287,1998,10,15,2829,1425
288,1998,10,16,5067,7211
289,1998,10,17,5650,9474
290,1998,10,18,5535,9198
291,1998,10,19,5367,8750
292,1998,10,20,5238,8387
293,1998,10,21,5120,8091
294,1998,10,22,5172,8570
295,1998,10,23,4629,6204
296,1998,10,24,4195,4680
297,1998,10,25,2811,1140
298,1998,10,26,4237,5749
299,1998,10,27,4545,6723
300,1998,10,28,4809,8087
301,1998,10,29,1595,39
302,1998,10,30,3740,4234
303,1998,10,31,4784,8266
304,1998,11,1,4702,8325
305,1998,11,2,4695,8324
306,1998,11,3,4677,8505
307,1998,11,4,4735,8756
308,1998,11,5,4527,7934
309,1998,11,6,4264,7682
310,1998,11,7,4300,7073
311,1998,11,8,581,473
312,1998,11,9,4573,8654
313,1998,11,10,4441,8321
314,1998,11,11,857,235
315,1998,11,12,4353,8118
316,1998,11,13,4350,8412
317,1998,11,14,4327,8299
318,1998,11,15,4304,7986
319,1998,11,16,4298,7825
320,1998,11,17,2882,2985
321,1998,11,18,4156,8101
322,1998,11,19,3632,4506
323,1998,11,20,4231,8293
324,1998,11,21,4090,7982
325,1998,11,22,4015,7761
326,1998,11,23,3842,6771
327,1998,11,24,3833,7093
328,1998,11,25,3900,7837
329,1998,11,26,3847,7163
330,1998,11,27,2270,1869
331,1998,11,28,823,30
332,1998,11,29,2661,3158
333,1998,11,30,3708,7365
334,1998,12,1,2605,4036
335,1998,12,2,1235,115
336,1998,12,3,3153,4775
337,1998,12,4,3368,5742
338,1998,12,5,3150,5582
339,1998,12,6,3689,7238
340,1998,12,7,3800,8072
341,1998,12,8,3686,7509
342,1998,12,9,3831,7944
343,1998,12,10,3775,7840
344,1998,12,11,3683,7687
345,1998,12,12,3695,7776
346,1998,12,13,3685,7775
347,1998,12,14,2196,3813
348,1998,12,15,3188,5370
349,1998,12,16,3553,7190
350,1998,12,17,3595,7683
351,1998,12,18,1581,737
352,1998,12,19,555,169
353,1998,12,20,2235,2257
354,1998,12,21,2888,4216
355,1998,12,22,3607,7439
356,1998,12,23,3750,8199
357,1998,12,24,3799,8413
358,1998,12,25,3660,8021
359,1998,12,26,2863,3582
360,1998,12,27,3762,8220
361,1998,12,28,3528,6441
362,1998,12,29,3599,7774
363,1998,12,30,2899,3246
364,1998,12,31,3575,6973
365,1999,1,1,3747,8207
366,1999,1,2,3793,8347
367,1999,1,3,3878,8307
368,1999,1,4,3913,8445
369,1999,1,5,3456,5330
370,1999,1,6,3843,8140
371,1999,1,7,3793,7994
372,1999,1,8,3784,7380
373,1999,1,9,3822,7218
374,1999,1,10,2586,2071
375,1999,1,11,3597,6346
376,1999,1,12,3809,7499
377,1999,1,13,3879,7737
378,1999,1,14,3955,7437
379,1999,1,15,3388,4680
380,1999,1,16,3612,5592
381,1999,1,17,3517,6247
382,1999,1,18,3912,7321
383,1999,1,19,2228,2567
384,1999,1,20,1276,854
385,1999,1,21,3541,5311
386,1999,1,22,4156,8162
387,1999,1,23,4136,7986
388,1999,1,24,2524,1145
389,1999,1,25,679,13
390,1999,1,26,879,295
391,1999,1,27,4279,7746
392,1999,1,28,4497,8720
393,1999,1,29,3927,5276
394,1999,1,30,4303,6416
395,1999,1,31,1307,1246
396,1999,2,1,4582,8522
397,1999,2,2,4702,8695
398,1999,2,3,4593,7422
399,1999,2,4,308,0
400,1999,2,5,945,66
401,1999,2,6,2183,1161
402,1999,2,7,3358,4360
403,1999,2,8,3347,4243
404,1999,2,9,938,541
405,1999,2,10,5097,8881
406,1999,2,11,4142,4640
407,1999,2,12,5165,9008
408,1999,2,13,5085,8181
409,1999,2,14,5070,8391
410,1999,2,15,4674,5920
411,1999,2,16,3856,3656
412,1999,2,17,4769,6284
413,1999,2,18,3809,3428
414,1999,2,19,3971,3418
415,1999,2,20,5328,8881
416,1999,2,21,2477,369
417,1999,2,22,5584,9166
418,1999,2,23,5661,9459
419,1999,2,24,5236,7480
420,1999,2,25,5251,7447
421,1999,2,26,5312,7663
422,1999,2,27,5340,6841
423,1999,2,28,5703,8601
424,1999,3,1,5820,8847
425,1999,3,2,5979,9528
426,1999,3,3,5717,8528
427,1999,3,4,2076,220
428,1999,3,5,4302,4501
429,1999,3,6,936,175
430,1999,3,7,3165,2777
431,1999,3,8,5723,7496
432,1999,3,9,5946,8332
433,1999,3,10,2411,93
434,1999,3,11,1119,295
435,1999,3,12,6442,9395
436,1999,3,13,6378,8863
437,1999,3,14,5896,6722
438,1999,3,15,1869,1939
439,1999,3,16,4220,3469
440,1999,3,17,3542,1736
441,1999,3,18,6477,8995
442,1999,3,19,6118,6635
443,1999,3,20,2668,3956
444,1999,3,21,6754,9458
445,1999,3,22,6744,9081
446,1999,3,23,4924,5602
447,1999,3,24,6647,8565
448,1999,3,25,1981,219
449,1999,3,26,6117,6537
450,1999,3,27,1957,10
451,1999,3,28,6739,7287
452,1999,3,29,6923,8515
453,1999,3,30,6559,6880
454,1999,3,31,3313,1561
455,1999,4,1,1087,36
456,1999,4,2,4526,1937
457,1999,4,3,3419,1509
458,1999,4,4,7111,8748
459,1999,4,5,7323,9446
460,1999,4,6,1936,62
461,1999,4,7,3265,1172
462,1999,4,8,4236,1619
463,1999,4,9,7768,10416
464,1999,4,10,7792,10276
465,1999,4,11,2784,1220
466,1999,4,12,6825,7341
467,1999,4,13,5640,4914
468,1999,4,14,7664,9881
469,1999,4,15,7867,9723
470,1999,4,16,7450,7367
471,1999,4,17,7988,10259
472,1999,4,18,7946,10357
473,1999,4,19,7839,10042
474,1999,4,20,7641,9416
475,1999,4,21,4230,1413
476,1999,4,22,820,131
477,1999,4,23,5289,3661
478,1999,4,24,5764,4609
479,1999,4,25,7584,8150
480,1999,4,26,7618,8611
481,1999,4,27,7445,7633
482,1999,4,28,3782,581
483,1999,4,29,5080,1604
484,1999,4,30,983,4
485,1999,5,1,7919,9246
486,1999,5,2,6181,5633
487,1999,5,3,3654,378
488,1999,5,4,5070,2529
489,1999,5,5,8414,10623
490,1999,5,6,8257,10106
491,1999,5,7,8192,9713
492,1999,5,8,4217,1966
493,1999,5,9,3544,323
494,1999,5,10,6257,5701
495,1999,5,11,7188,7344
496,1999,5,12,7741,8282
497,1999,5,13,4804,3278
498,1999,5,14,6661,4450
499,1999,5,15,6609,5486
500,1999,5,16,7022,6664
501,1999,5,17,8518,9959
502,1999,5,18,8588,10077
503,1999,5,19,8042,8198
504,1999,5,20,8242,9048
505,1999,5,21,4398,991
506,1999,5,22,6156,3798
507,1999,5,23,7398,6866
508,1999,5,24,8284,9550
509,1999,5,25,7204,7268
510,1999,5,26,8218,9187
511,1999,5,27,8099,8441
512,1999,5,28,8118,8974
513,1999,5,29,8200,7938
514,1999,5,30,6666,6595
515,1999,5,31,8699,10766
516,1999,6,1,2219,492
517,1999,6,2,1805,185
518,1999,6,3,2164,3
519,1999,6,4,5638,4782
520,1999,6,5,8616,10059
521,1999,6,6,8317,8973
522,1999,6,7,8416,9067
523,1999,6,8,8336,9092
524,1999,6,9,8643,9799
525,1999,6,10,8266,8928
526,1999,6,11,7609,6825
527,1999,6,12,8164,8501
528,1999,6,13,8455,9161
529,1999,6,14,8601,9961
530,1999,6,15,8557,9979
531,1999,6,16,7479,7756
532,1999,6,17,8697,10632
533,1999,6,18,8378,9744
534,1999,6,19,8560,9623
535,1999,6,20,8213,9001
536,1999,6,21,7553,7791
537,1999,6,22,8594,9928
538,1999,6,23,8690,10510
539,1999,6,24,8828,11379
540,1999,6,25,8515,10073
541,1999,6,26,8375,9396
542,1999,6,27,8449,10026
543,1999,6,28,8537,10241
544,1999,6,29,8538,10691
545,1999,6,30,8590,10471
546,1999,7,1,8696,10892
547,1999,7,2,7690,8523
548,1999,7,3,7765,8776
549,1999,7,4,8571,10431
550,1999,7,5,8802,11304
551,1999,7,6,8051,8721
552,1999,7,7,5008,3491
553,1999,7,8,3225,392
554,1999,7,9,7434,6309
555,1999,7,10,7888,8269
556,1999,7,11,7895,8519
557,1999,7,12,8060,9268
558,1999,7,13,7761,7802
559,1999,7,14,8235,9998
560,1999,7,15,8341,10277
561,1999,7,16,8225,9539
562,1999,7,17,8406,10269
563,1999,7,18,8534,10920
564,1999,7,19,8613,11094
565,1999,7,20,8503,10608
566,1999,7,21,8721,11579
567,1999,7,22,8721,11648
568,1999,7,23,8531,11295
569,1999,7,24,8554,10758
570,1999,7,25,8483,10211
571,1999,7,26,7998,8984
572,1999,7,27,6651,6048
573,1999,7,28,6645,6279
574,1999,7,29,8170,9617
575,1999,7,30,8268,10519
576,1999,7,31,8446,11037
577,1999,8,1,8527,11302
578,1999,8,2,6641,6813
579,1999,8,3,8232,10518
580,1999,8,4,8251,10347
581,1999,8,5,7361,8097
582,1999,8,6,7298,8412
583,1999,8,7,8197,10058
584,1999,8,8,7727,9222
585,1999,8,9,8228,10764
586,1999,8,10,7824,9235
587,1999,8,11,8115,10391
588,1999,8,12,8179,10661
589,1999,8,13,8164,10644
590,1999,8,14,7552,8594
591,1999,8,15,8180,10874
592,1999,8,16,7692,9864
593,1999,8,17,7606,9562
594,1999,8,18,7736,9951
595,1999,8,19,7681,9525
596,1999,8,20,7434,9050
597,1999,8,21,7714,10020
598,1999,8,22,7690,10014
599,1999,8,23,7384,9173
600,1999,8,24,7035,7572
601,1999,8,25,7130,8254
602,1999,8,26,7077,8139
603,1999,8,27,7213,8888
604,1999,8,28,7463,9953
605,1999,8,29,7508,9952
606,1999,8,30,7540,10236
607,1999,8,31,7581,10425
608,1999,9,1,7525,9724
609,1999,9,2,6543,7614
610,1999,9,3,7175,9120
611,1999,9,4,6145,6680
612,1999,9,5,5158,5684
613,1999,9,6,6894,8244
614,1999,9,7,6763,8225
615,1999,9,8,6772,7452
616,1999,9,9,4589,2615
617,1999,9,10,6576,8336
618,1999,9,11,6828,9471
619,1999,9,12,6718,9146
620,1999,9,13,6604,8950
621,1999,9,14,6916,9785
622,1999,9,15,6609,8471
623,1999,9,16,5665,6415
624,1999,9,17,4041,4053
625,1999,9,18,1351,267
626,1999,9,19,6204,7694
627,1999,9,20,6405,8628
628,1999,9,21,1923,847
629,1999,9,22,2941,844
630,1999,9,23,5543,6293
631,1999,9,24,5706,6566
632,1999,9,25,6370,9043
633,1999,9,26,6204,8556
634,1999,9,27,5251,6092
635,1999,9,28,5926,7237
636,1999,9,29,6368,9300
637,1999,9,30,6326,9233
638,1999,10,1,6242,9148
639,1999,10,2,6198,9217
640,1999,10,3,6173,9345
641,1999,10,4,6097,9074
642,1999,10,5,5909,8913
643,1999,10,6,5458,7523
644,1999,10,7,6019,9368
645,1999,10,8,5890,9076
646,1999,10,9,5863,9022
647,1999,10,10,5778,8908
648,1999,10,11,5739,8961
649,1999,10,12,5735,9075
650,1999,10,13,5640,8783
651,1999,10,14,5538,8647
652,1999,10,15,4519,5153
653,1999,10,16,4949,6543
654,1999,10,17,5608,9249
655,1999,10,18,5527,9221
656,1999,10,19,5485,9202
657,1999,10,20,5418,8999
658,1999,10,21,5170,7945
659,1999,10,22,5110,7783
660,1999,10,23,5128,8072
661,1999,10,24,4618,7158
662,1999,10,25,4819,7963
663,1999,10,26,4893,8248
664,1999,10,27,5015,8725
665,1999,10,28,4607,7142
666,1999,10,29,4888,7959
667,1999,10,30,5023,9157
668,1999,10,31,4994,8777
669,1999,11,1,4340,6217
670,1999,11,2,4758,8361
671,1999,11,3,4777,8535
672,1999,11,4,3673,5030
673,1999,11,5,3743,4908
674,1999,11,6,2648,1296
675,1999,11,7,4408,7352
676,1999,11,8,986,284
677,1999,11,9,4272,7150
678,1999,11,10,4286,7405
679,1999,11,11,4444,8405
680,1999,11,12,4316,8116
681,1999,11,13,4038,6323
682,1999,11,14,4031,6204
683,1999,11,15,4138,8177
684,1999,11,16,4017,7660
685,1999,11,17,2482,987
686,1999,11,18,4097,7946
687,1999,11,19,3426,4918
688,1999,11,20,1899,1692
689,1999,11,21,3766,7057
690,1999,11,22,4135,8322
691,1999,11,23,4082,8146
692,1999,11,24,4030,8128
693,1999,11,25,3936,7696
694,1999,11,26,3925,8040
695,1999,11,27,3855,7586
696,1999,11,28,3370,4821
697,1999,11,29,3107,3380
698,1999,11,30,2810,2600
699,1999,12,1,3567,6232
700,1999,12,2,3754,7515
701,1999,12,3,3135,4001
702,1999,12,4,3855,8167
703,1999,12,5,3325,5103
704,1999,12,6,3752,7811
705,1999,12,7,3730,7580
706,1999,12,8,3768,8069
707,1999,12,9,2829,3001
708,1999,12,10,1988,1906
709,1999,12,11,3750,8009
710,1999,12,12,3663,8035
711,1999,12,13,2962,3472
712,1999,12,14,2993,3712
713,1999,12,15,3647,7909
714,1999,12,16,3547,7346
715,1999,12,17,3654,8078
716,1999,12,18,3518,7116
717,1999,12,19,3069,3869
718,1999,12,20,3636,7984
719,1999,12,21,3605,7752
720,1999,12,22,3640,7303
721,1999,12,23,3639,7554
722,1999,12,24,3691,8063
723,1999,12,25,3641,7826
724,1999,12,26,3557,7428
725,1999,12,27,3602,7672
726,1999,12,28,2235,1632
727,1999,12,29,3689,7957
728,1999,12,30,3689,7488
729,1999,12,31,819,312
730,2000,1,1,658,516
731,2000,1,2,3706,7769
732,2000,1,3,3687,8013
733,2000,1,4,3705,8190
734,2000,1,5,3779,8127
735,2000,1,6,3930,8515
736,2000,1,7,3494,6265
737,2000,1,8,3679,5928
738,2000,1,9,3138,3543
739,2000,1,10,3818,7509
740,2000,1,11,3700,7388
741,2000,1,12,3883,8280
742,2000,1,13,3673,6387
743,2000,1,14,3411,5242
744,2000,1,15,3144,3143
745,2000,1,16,916,89
746,2000,1,17,2366,1506
747,2000,1,18,3049,3187
748,2000,1,19,3597,5525
749,2000,1,20,3445,4885
750,2000,1,21,3069,2747
751,2000,1,22,3380,4661
752,2000,1,23,2623,1835
753,2000,1,24,3287,4045
754,2000,1,25,629,7
755,2000,1,26,4002,6304
756,2000,1,27,4331,8312
757,2000,1,28,3876,5583
758,2000,1,29,4135,6674
759,2000,1,30,2414,1325
760,2000,1,31,2836,1981
761,2000,2,1,4481,8431
762,2000,2,2,4629,8573
763,2000,2,3,4652,8544
764,2000,2,4,3701,4108
765,2000,2,5,3104,1957
766,2000,2,6,4652,7784
767,2000,2,7,4199,5493
768,2000,2,8,1814,565
769,2000,2,9,3825,4343
770,2000,2,10,2118,958
771,2000,2,11,3361,2193
772,2000,2,12,3307,2448
773,2000,2,13,1690,301
774,2000,2,14,2268,781
775,2000,2,15,4263,5233
776,2000,2,16,1533,237
777,2000,2,17,2589,1862
778,2000,2,18,3431,1682
779,2000,2,19,3994,3148
780,2000,2,20,1670,171
781,2000,2,21,2991,2872
782,2000,2,22,2959,2125
783,2000,2,23,2138,1136
784,2000,2,24,4558,4905
785,2000,2,25,2998,1015
786,2000,2,26,5393,8072
787,2000,2,27,3448,2018
788,2000,2,28,4394,4306
789,2000,3,1,5620,7754
790,2000,3,2,5763,8840
791,2000,3,3,2237,699
792,2000,3,4,2761,1785
793,2000,3,5,825,17
794,2000,3,6,4885,6741
795,2000,3,7,2368,1266
796,2000,3,8,1391,664
797,2000,3,9,5910,7527
798,2000,3,10,6250,9307
799,2000,3,11,6360,9468
800,2000,3,12,4925,2260
801,2000,3,13,5610,6580
802,2000,3,14,6353,9048
803,2000,3,15,5871,7513
804,2000,3,16,5861,7690
805,2000,3,17,6031,7578
806,2000,3,18,6539,8960
807,2000,3,19,6566,9096
808,2000,3,20,6121,7141
809,2000,3,21,6731,8788
810,2000,3,22,6960,9839
811,2000,3,23,6152,6144
812,2000,3,24,6701,8317
813,2000,3,25,5441,5565
814,2000,3,26,6639,8403
815,2000,3,27,2464,319
816,2000,3,28,3045,331
817,2000,3,29,3967,832
818,2000,3,30,4223,2711
819,2000,3,31,7350,9370
820,2000,4,1,7308,9172
821,2000,4,2,7100,8909
822,2000,4,3,7217,9528
823,2000,4,4,7280,9566
824,2000,4,5,5921,5968
825,2000,4,6,6902,7314
826,2000,4,7,5706,3793
827,2000,4,8,7214,8424
828,2000,4,9,7640,9825
829,2000,4,10,7343,8352
830,2000,4,11,7578,9636
831,2000,4,12,7582,9571
832,2000,4,13,7602,9621
833,2000,4,14,2978,1465
834,2000,4,15,3922,2230
835,2000,4,16,7266,7845
836,2000,4,17,3054,638
837,2000,4,18,4884,2567
838,2000,4,19,7952,10068
839,2000,4,20,7906,9900
840,2000,4,21,3038,548
841,2000,4,22,2793,850
842,2000,4,23,6131,5061
843,2000,4,24,7615,8348
844,2000,4,25,7851,9114
845,2000,4,26,7945,9220
846,2000,4,27,7652,8395
847,2000,4,28,6641,5739
848,2000,4,29,8214,9954
849,2000,4,30,8210,10023
850,2000,5,1,8195,9907
851,2000,5,2,8217,9954
852,2000,5,3,7767,8222
853,2000,5,4,6811,6662
854,2000,5,5,6767,5735
855,2000,5,6,8042,9087
856,2000,5,7,7553,6904
857,2000,5,8,4485,1225
858,2000,5,9,7491,7933
859,2000,5,10,7081,7077
860,2000,5,11,6608,3633
861,2000,5,12,8576,10082
862,2000,5,13,8602,10664
863,2000,5,14,8433,9136
864,2000,5,15,7282,6670
865,2000,5,16,6513,5195
866,2000,5,17,8208,9148
867,2000,5,18,8311,9202
868,2000,5,19,7562,7062
869,2000,5,20,8192,9119
870,2000,5,21,8358,9610
871,2000,5,22,8336,9746
872,2000,5,23,4613,2257
873,2000,5,24,1383,0
874,2000,5,25,1276,1
875,2000,5,26,6454,5880
876,2000,5,27,8559,10277
877,2000,5,28,8571,10219
878,2000,5,29,8702,10748
879,2000,5,30,8300,9106
880,2000,5,31,8855,10735
881,2000,6,1,8681,9758
882,2000,6,2,8985,10979
883,2000,6,3,9119,11580
884,2000,6,4,8891,11050
885,2000,6,5,8894,11182
886,2000,6,6,9072,11545
887,2000,6,7,8848,11073
888,2000,6,8,7577,6326
889,2000,6,9,8673,9776
890,2000,6,10,8557,9554
891,2000,6,11,8579,9411
892,2000,6,12,8490,8998
893,2000,6,13,8550,9869
894,2000,6,14,8450,9432
895,2000,6,15,8603,9969
896,2000,6,16,8495,9687
897,2000,6,17,8374,9005
898,2000,6,18,8216,9358
899,2000,6,19,8571,9896
900,2000,6,20,8340,9319
901,2000,6,21,7527,7361
902,2000,6,22,8406,9811
903,2000,6,23,7667,7964
904,2000,6,24,8343,9545
905,2000,6,25,2954,287
906,2000,6,26,8400,9921
907,2000,6,27,8467,10119
908,2000,6,28,8119,8733
909,2000,6,29,8703,10789
910,2000,6,30,8514,9343
911,2000,7,1,8681,10200
912,2000,7,2,8592,10467
913,2000,7,3,8596,9960
914,2000,7,4,8987,11145
915,2000,7,5,8742,10317
916,2000,7,6,8966,11486
917,2000,7,7,8295,9061
918,2000,7,8,8297,9539
919,2000,7,9,7148,7551
920,2000,7,10,8263,9335
921,2000,7,11,7101,7332
922,2000,7,12,7358,8035
923,2000,7,13,8344,9025
924,2000,7,14,8428,10085
925,2000,7,15,7930,8488
926,2000,7,16,8039,9541
927,2000,7,17,8676,11209
928,2000,7,18,8584,10956
929,2000,7,19,8490,10790
930,2000,7,20,8465,10552
931,2000,7,21,7650,8082
932,2000,7,22,7858,8156
933,2000,7,23,8035,9346
934,2000,7,24,8224,10173
935,2000,7,25,8350,10518
936,2000,7,26,8298,9851
937,2000,7,27,8456,10644
