,Year,Month,Day,GHI,DNI
354,1998,12,21,2487,1787
355,1998,12,22,3487,6605
356,1998,12,23,3134,4361
357,1998,12,24,3731,8212
358,1998,12,25,3691,7377
359,1998,12,26,3595,7504
360,1998,12,27,2988,4420
361,1998,12,28,3056,3840
362,1998,12,29,3680,8326
363,1998,12,30,3495,6906
364,1998,12,31,3352,6234
365,1999,1,1,2736,4218
366,1999,1,2,2056,1922
367,1999,1,3,3857,8382
368,1999,1,4,3911,8788
369,1999,1,5,3603,7281
370,1999,1,6,3846,8609
371,1999,1,7,3892,8282
372,1999,1,8,2645,2197
373,1999,1,9,3961,8535
374,1999,1,10,3941,8649
375,1999,1,11,3507,5717
376,1999,1,12,1660,1637
377,1999,1,13,4007,8407
378,1999,1,14,4124,8744
379,1999,1,15,4198,9048
380,1999,1,16,3262,4035
381,1999,1,17,4001,7813
382,1999,1,18,3929,7076
383,1999,1,19,3787,5848
384,1999,1,20,3964,6695
385,1999,1,21,1797,2333
386,1999,1,22,2951,2902
387,1999,1,23,4358,9060
388,1999,1,24,3229,2972
389,1999,1,25,4158,6423
390,1999,1,26,4206,6894
391,1999,1,27,3550,4793
392,1999,1,28,1266,75
393,1999,1,29,1112,39
394,1999,1,30,4373,7254
395,1999,1,31,4435,7204
396,1999,2,1,3709,3947
397,1999,2,2,4775,9129
398,1999,2,3,4717,9060
399,1999,2,4,4454,6163
400,1999,2,5,3656,3822
401,1999,2,6,4108,6207
402,1999,2,7,4905,9180
403,1999,2,8,4419,6540
404,1999,2,9,5004,9218
405,1999,2,10,5058,9246
406,1999,2,11,5323,9852
407,1999,2,12,5336,9422
408,1999,2,13,5386,9420
409,1999,2,14,5271,9175
410,1999,2,15,5278,8448
411,1999,2,16,5104,7122
412,1999,2,17,4993,6470
413,1999,2,18,5222,7566
414,1999,2,19,5247,8098
415,1999,2,20,5492,9045
416,1999,2,21,5529,9407
417,1999,2,22,5409,8347
418,1999,2,23,5723,9563
419,1999,2,24,5821,9480
420,1999,2,25,4282,3016
421,1999,2,26,5853,9599
422,1999,2,27,5840,9046
423,1999,2,28,5893,9566
424,1999,3,1,6016,9621
425,1999,3,2,5995,9681
426,1999,3,3,6155,10009
427,1999,3,4,5675,6368
428,1999,3,5,6116,9059
429,1999,3,6,5303,4677
430,1999,3,7,2306,110
431,1999,3,8,6451,10439
432,1999,3,9,6177,8344
433,1999,3,10,5491,5339
434,1999,3,11,5697,6900
435,1999,3,12,5370,5492
436,1999,3,13,6503,9559
437,1999,3,14,6690,10262
438,1999,3,15,6619,8712
439,1999,3,16,6353,7795
440,1999,3,17,5375,6561
441,1999,3,18,2615,442
442,1999,3,19,6630,9577
443,1999,3,20,6801,10016
444,1999,3,21,6957,10521
445,1999,3,22,7164,10924
446,1999,3,23,6453,7469
447,1999,3,24,7008,9876
448,1999,3,25,5098,3939
449,1999,3,26,2335,215
450,1999,3,27,5446,5530
451,1999,3,28,6755,8062
452,1999,3,29,6736,7849
453,1999,3,30,6530,7216
454,1999,3,31,7458,10341
455,1999,4,1,5878,5905
456,1999,4,2,6982,8209
457,1999,4,3,6986,8086
458,1999,4,4,7676,10553
459,1999,4,5,7905,11205
460,1999,4,6,7716,10559
461,1999,4,7,4739,1995
462,1999,4,8,7827,10130
463,1999,4,9,7408,7554
464,1999,4,10,8091,9979
465,1999,4,11,6764,5735
466,1999,4,12,3986,1046
467,1999,4,13,6861,8067
468,1999,4,14,7767,10120
469,1999,4,15,8103,10780
470,1999,4,16,7959,10047
471,1999,4,17,8064,10330
472,1999,4,18,7973,8825
473,1999,4,19,8211,11015
474,1999,4,20,8309,11135
475,1999,4,21,7647,8568
476,1999,4,22,8190,11048
477,1999,4,23,8100,10658
478,1999,4,24,2733,209
479,1999,4,25,7237,7987
480,1999,4,26,8305,11219
481,1999,4,27,8284,11071
482,1999,4,28,5351,4350
483,1999,4,29,7975,9500
484,1999,4,30,5951,5644
485,1999,5,1,5927,6488
486,1999,5,2,8608,11370
487,1999,5,3,6039,4840
488,1999,5,4,8458,10299
489,1999,5,5,8786,11836
490,1999,5,6,8764,11928
491,1999,5,7,8691,10917
492,1999,5,8,8758,11727
493,1999,5,9,8116,9554
494,1999,5,10,8754,10978
495,1999,5,11,7468,7593
496,1999,5,12,8546,10915
497,1999,5,13,8095,9257
498,1999,5,14,8892,11872
499,1999,5,15,8889,11877
500,1999,5,16,8898,11789
501,1999,5,17,8820,11543
502,1999,5,18,8781,11156
503,1999,5,19,8205,8789
504,1999,5,20,9036,11749
505,1999,5,21,8463,9726
506,1999,5,22,8099,8719
507,1999,5,23,7014,6057
508,1999,5,24,7111,5498
509,1999,5,25,8170,8809
510,1999,5,26,7168,6994
511,1999,5,27,8264,9125
512,1999,5,28,7110,5452
513,1999,5,29,7315,5842
514,1999,5,30,8809,11267
515,1999,5,31,7856,8374
516,1999,6,1,8136,8251
517,1999,6,2,6548,4025
518,1999,6,3,8987,11726
519,1999,6,4,8871,10490
520,1999,6,5,8577,9582
521,1999,6,6,9186,12003
522,1999,6,7,8559,9762
523,1999,6,8,8079,8742
524,1999,6,9,8813,11049
525,1999,6,10,9048,11696
526,1999,6,11,8587,10431
527,1999,6,12,7157,6613
528,1999,6,13,3457,475
529,1999,6,14,7259,6000
530,1999,6,15,8825,10970
531,1999,6,16,8487,9344
532,1999,6,17,5655,3646
533,1999,6,18,6278,4142
534,1999,6,19,4964,2136
535,1999,6,20,6844,5651
536,1999,6,21,7955,7990
537,1999,6,22,8486,9658
538,1999,6,23,8303,9429
539,1999,6,24,8428,8881
540,1999,6,25,8052,8609
541,1999,6,26,8619,10300
542,1999,6,27,8466,9595
543,1999,6,28,8032,8459
544,1999,6,29,7698,7472
545,1999,6,30,9048,11787
546,1999,7,1,8917,11474
547,1999,7,2,8355,8776
548,1999,7,3,8246,8968
549,1999,7,4,8577,10612
550,1999,7,5,8661,10927
551,1999,7,6,7689,7463
552,1999,7,7,8426,9950
553,1999,7,8,8506,10490
554,1999,7,9,7649,7959
555,1999,7,10,2063,77
556,1999,7,11,8780,11521
557,1999,7,12,8754,11523
558,1999,7,13,8680,11272
559,1999,7,14,8318,10069
560,1999,7,15,7747,7971
561,1999,7,16,6480,4821
562,1999,7,17,6971,6881
563,1999,7,18,8454,10919
564,1999,7,19,7984,9238
565,1999,7,20,8338,10407
566,1999,7,21,7965,9131
567,1999,7,22,8327,10818
568,1999,7,23,8419,11186
569,1999,7,24,8011,9508
570,1999,7,25,8381,10759
571,1999,7,26,8433,10932
572,1999,7,27,8196,10325
573,1999,7,28,7997,9654
574,1999,7,29,8128,9877
575,1999,7,30,8328,11012
576,1999,7,31,7556,8092
577,1999,8,1,6703,6614
578,1999,8,2,5250,3016
579,1999,8,3,7118,7167
580,1999,8,4,6444,5776
581,1999,8,5,7414,7665
582,1999,8,6,7706,8461
583,1999,8,7,8066,10470
584,1999,8,8,6480,5532
585,1999,8,9,8042,10201
586,1999,8,10,8036,10386
587,1999,8,11,6919,6541
588,1999,8,12,7886,10210
589,1999,8,13,7856,9673
590,1999,8,14,7718,9308
591,1999,8,15,8018,10682
592,1999,8,16,7980,10500
593,1999,8,17,7529,9506
594,1999,8,18,7922,10429
595,1999,8,19,6834,7295
596,1999,8,20,7634,9407
597,1999,8,21,6206,5958
598,1999,8,22,6507,7016
599,1999,8,23,5480,3150
600,1999,8,24,5797,4506
601,1999,8,25,7434,9756
602,1999,8,26,7321,9080
603,1999,8,27,7465,10049
604,1999,8,28,7401,9702
605,1999,8,29,7011,8829
606,1999,8,30,7478,9930
607,1999,8,31,7075,9033
608,1999,9,1,7174,8805
609,1999,9,2,6597,7030
610,1999,9,3,4545,2590
611,1999,9,4,7104,9174
612,1999,9,5,3921,5156
613,1999,9,6,7113,9781
614,1999,9,7,6323,6815
615,1999,9,8,6379,7560
616,1999,9,9,6991,9721
617,1999,9,10,6196,7356
618,1999,9,11,6672,8459
619,1999,9,12,6840,9307
620,1999,9,13,4215,3051
621,1999,9,14,6287,7741
622,1999,9,15,4532,3369
623,1999,9,16,3461,910
624,1999,9,17,4489,2871
625,1999,9,18,6556,9312
626,1999,9,19,6525,8239
627,1999,9,20,5666,6175
628,1999,9,21,3495,969
629,1999,9,22,6733,10118
630,1999,9,23,5931,7385
631,1999,9,24,6515,9927
632,1999,9,25,6525,9826
633,1999,9,26,6549,10066
634,1999,9,27,6467,9917
635,1999,9,28,4195,4654
636,1999,9,29,6593,10398
637,1999,9,30,6444,10136
638,1999,10,1,6375,10070
639,1999,10,2,6298,9806
640,1999,10,3,6274,9665
641,1999,10,4,4700,4970
642,1999,10,5,5958,8906
643,1999,10,6,6067,9241
644,1999,10,7,5431,6645
645,1999,10,8,4846,5313
646,1999,10,9,5956,9359
647,1999,10,10,5965,9660
648,1999,10,11,5847,9400
649,1999,10,12,5842,9537
650,1999,10,13,5829,9606
651,1999,10,14,5729,9396
652,1999,10,15,5735,9501
653,1999,10,16,4517,4852
654,1999,10,17,1724,109
655,1999,10,18,4888,6379
656,1999,10,19,5429,8826
657,1999,10,20,5525,9608
658,1999,10,21,5547,9766
659,1999,10,22,5467,9753
660,1999,10,23,5364,9466
661,1999,10,24,5380,9609
662,1999,10,25,5205,8558
663,1999,10,26,5028,7051
664,1999,10,27,4201,4841
665,1999,10,28,4994,8659
666,1999,10,29,4834,7782
667,1999,10,30,5070,9595
668,1999,10,31,5040,9720
669,1999,11,1,4977,9497
670,1999,11,2,4739,7628
671,1999,11,3,4757,8310
672,1999,11,4,4845,8754
673,1999,11,5,4446,7437
674,1999,11,6,4712,8947
675,1999,11,7,4420,7315
676,1999,11,8,3906,6087
677,1999,11,9,3709,4583
678,1999,11,10,4509,8734
679,1999,11,11,4444,8420
680,1999,11,12,4403,8490
681,1999,11,13,3975,6717
682,1999,11,14,4350,8435
683,1999,11,15,4326,8333
684,1999,11,16,4363,8651
685,1999,11,17,4356,8688
686,1999,11,18,3761,5384
687,1999,11,19,4222,8623
688,1999,11,20,3784,5923
689,1999,11,21,4187,8622
690,1999,11,22,4206,8608
691,1999,11,23,4199,8542
692,1999,11,24,2521,2909
693,1999,11,25,4132,8343
694,1999,11,26,4002,8625
695,1999,11,27,4013,8612
696,1999,11,28,3933,8168
697,1999,11,29,3860,7357
698,1999,11,30,3876,7819
699,1999,12,1,3096,3574
700,1999,12,2,3967,8389
701,1999,12,3,3709,6735
702,1999,12,4,2109,1686
703,1999,12,5,3951,8714
704,1999,12,6,2969,2886
705,1999,12,7,3915,8616
706,1999,12,8,3859,8074
707,1999,12,9,3922,8340
708,1999,12,10,3504,4875
709,1999,12,11,3037,3999
710,1999,12,12,3787,8168
711,1999,12,13,3554,7296
712,1999,12,14,3918,8912
713,1999,12,15,3867,8826
714,1999,12,16,2657,1433
715,1999,12,17,3691,8376
716,1999,12,18,3480,6407
717,1999,12,19,3215,5293
718,1999,12,20,1462,812
719,1999,12,21,3352,5529
720,1999,12,22,3309,5606
721,1999,12,23,3772,8664
722,1999,12,24,3115,4013
723,1999,12,25,785,0
724,1999,12,26,3181,5248
725,1999,12,27,3748,8633
726,1999,12,28,3523,7620
727,1999,12,29,3335,5113
728,1999,12,30,3515,6435
729,1999,12,31,3743,8483
730,2000,1,1,3560,6608
731,2000,1,2,3832,8652
732,2000,1,3,3289,6428
733,2000,1,4,3888,8878
734,2000,1,5,3767,8339
735,2000,1,6,3854,8447
736,2000,1,7,2207,1954
737,2000,1,8,3969,8902
738,2000,1,9,4020,8918
739,2000,1,10,3951,8803
740,2000,1,11,3991,8901
741,2000,1,12,4005,8424
742,2000,1,13,4035,8774
743,2000,1,14,3655,5317
744,2000,1,15,3870,6641
745,2000,1,16,4030,8417
746,2000,1,17,3782,6844
747,2000,1,18,3270,3758
748,2000,1,19,3887,6694
749,2000,1,20,3656,4939
750,2000,1,21,3629,4800
751,2000,1,22,2854,1984
752,2000,1,23,4036,6820
753,2000,1,24,3842,6035
754,2000,1,25,4036,6695
755,2000,1,26,2615,2774
756,2000,1,27,4395,8211
757,2000,1,28,2492,1425
758,2000,1,29,4529,8488
759,2000,1,30,3986,5666
760,2000,1,31,3311,2584
761,2000,2,1,1987,406
762,2000,2,2,4810,9177
763,2000,2,3,4791,9387
764,2000,2,4,3150,2394
765,2000,2,5,4670,7663
766,2000,2,6,3822,5004
767,2000,2,7,4915,9017
768,2000,2,8,4993,9285
769,2000,2,9,3950,5192
770,2000,2,10,5033,8579
771,2000,2,11,5106,8779
772,2000,2,12,4466,5942
773,2000,2,13,5014,7877
774,2000,2,14,4874,7816
775,2000,2,15,4701,6937
776,2000,2,16,5289,9456
777,2000,2,17,5393,9440
778,2000,2,18,5185,7866
779,2000,2,19,5050,6918
780,2000,2,20,5076,6908
781,2000,2,21,5483,9220
782,2000,2,22,4137,3459
783,2000,2,23,5692,9460
784,2000,2,24,3831,2527
785,2000,2,25,5842,9892
786,2000,2,26,6006,10253
787,2000,2,27,5962,10168
788,2000,2,28,4433,4271
789,2000,3,1,4595,4118
790,2000,3,2,6164,10341
791,2000,3,3,6095,9919
792,2000,3,4,6201,10137
793,2000,3,5,5534,6375
794,2000,3,6,5930,8143
795,2000,3,7,4053,5761
796,2000,3,8,6531,10601
797,2000,3,9,6481,10186
798,2000,3,10,6554,10364
799,2000,3,11,6617,10331
800,2000,3,12,6676,10396
801,2000,3,13,5204,3924
802,2000,3,14,6564,9347
803,2000,3,15,6417,8612
804,2000,3,16,3987,3347
805,2000,3,17,6816,10136
806,2000,3,18,6774,9161
807,2000,3,19,7095,10824
808,2000,3,20,6568,8150
809,2000,3,21,5465,4485
810,2000,3,22,2209,400
811,2000,3,23,5790,7165
812,2000,3,24,6598,8128
813,2000,3,25,5764,5102
814,2000,3,26,7296,9905
815,2000,3,27,7288,10532
816,2000,3,28,6247,6788
817,2000,3,29,7311,10269
818,2000,3,30,7260,9543
819,2000,3,31,2431,591
820,2000,4,1,1763,4
821,2000,4,2,6340,5927
822,2000,4,3,5179,5185
823,2000,4,4,7712,10950
824,2000,4,5,7843,11106
825,2000,4,6,7832,10919
826,2000,4,7,7760,10639
827,2000,4,8,7749,10284
828,2000,4,9,6446,5174
829,2000,4,10,4817,2247
830,2000,4,11,3635,1649
831,2000,4,12,6732,6867
832,2000,4,13,7997,10794
833,2000,4,14,8005,10737
834,2000,4,15,7493,8432
835,2000,4,16,8137,10971
836,2000,4,17,7776,9304
837,2000,4,18,7653,9253
838,2000,4,19,8050,9677
839,2000,4,20,8259,10732
840,2000,4,21,7687,8363
841,2000,4,22,7665,8751
842,2000,4,23,8227,10723
843,2000,4,24,8092,10304
844,2000,4,25,8102,10197
845,2000,4,26,7849,8711
846,2000,4,27,8179,10319
847,2000,4,28,6464,5222
848,2000,4,29,8519,10955
849,2000,4,30,7619,8296
850,2000,5,1,8316,10472
851,2000,5,2,8373,10469
852,2000,5,3,8464,10972
853,2000,5,4,8323,10128
854,2000,5,5,8613,11155
855,2000,5,6,8409,10253
856,2000,5,7,8374,9731
857,2000,5,8,7843,7911
858,2000,5,9,8496,10732
859,2000,5,10,8665,11256
860,2000,5,11,8715,11160
861,2000,5,12,6224,3295
862,2000,5,13,8644,10613
863,2000,5,14,8360,9813
864,2000,5,15,8399,9782
865,2000,5,16,6984,4271
866,2000,5,17,8906,10081
867,2000,5,18,7221,6180
868,2000,5,19,8035,8532
869,2000,5,20,8523,10085
870,2000,5,21,8447,9643
871,2000,5,22,8743,10995
872,2000,5,23,8844,11389
873,2000,5,24,8901,11344
874,2000,5,25,6378,5275
875,2000,5,26,8679,10033
876,2000,5,27,8795,11119
877,2000,5,28,8795,11268
878,2000,5,29,8899,11489
879,2000,5,30,8857,11379
880,2000,5,31,6986,5582
881,2000,6,1,6780,5254
882,2000,6,2,8322,9656
883,2000,6,3,8207,8532
884,2000,6,4,7778,7895
885,2000,6,5,5825,4866
886,2000,6,6,8444,9752
887,2000,6,7,8667,10559
888,2000,6,8,8605,9823
889,2000,6,9,7843,7795
890,2000,6,10,8921,11411
891,2000,6,11,8098,8813
892,2000,6,12,7745,6909
893,2000,6,13,8745,11020
894,2000,6,14,8905,11612
895,2000,6,15,8855,11401
896,2000,6,16,8954,11493
897,2000,6,17,4048,710
898,2000,6,18,4748,1093
899,2000,6,19,7272,6545
900,2000,6,20,8551,10059
901,2000,6,21,7977,7485
902,2000,6,22,7133,6416
903,2000,6,23,8088,8875
904,2000,6,24,8790,11391
905,2000,6,25,8462,10038
906,2000,6,26,5967,4432
907,2000,6,27,6746,5139
908,2000,6,28,6010,3887
909,2000,6,29,4874,2875
910,2000,6,30,6063,3556
911,2000,7,1,7793,7702
912,2000,7,2,8426,10167
913,2000,7,3,6938,5287
914,2000,7,4,7945,7774
915,2000,7,5,8392,10091
916,2000,7,6,8798,11149
917,2000,7,7,8607,10661
918,2000,7,8,8380,9739
919,2000,7,9,8246,9575
920,2000,7,10,8423,10497
921,2000,7,11,8237,9781
922,2000,7,12,7768,8202
923,2000,7,13,7154,5650
924,2000,7,14,7091,5846
925,2000,7,15,8339,9927
926,2000,7,16,8488,10789
927,2000,7,17,8443,10482
928,2000,7,18,8458,10240
929,2000,7,19,8566,10964
930,2000,7,20,8598,11103
931,2000,7,21,8454,10300
932,2000,7,22,8543,10837
